gene_name	groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Con1	Con2	log2fold_Con2_Con1	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.SRR22776675_Aligned.sortedByCoord.out	countData.SRR22776676_Aligned.sortedByCoord.out	countData.SRR22776677_Aligned.sortedByCoord.out	countData.SRR22776686_Aligned.sortedByCoord.out	countData.SRR22776687_Aligned.sortedByCoord.out	countData.SRR22776688_Aligned.sortedByCoord.out	countData.SRR22776689_Aligned.sortedByCoord.out	countData.SRR22776690_Aligned.sortedByCoord.out	countData.SRR22776691_Aligned.sortedByCoord.out	countData.SRR22776692_Aligned.sortedByCoord.out	countData.SRR22776693_Aligned.sortedByCoord.out	countData.SRR22776660_Aligned.sortedByCoord.out	countData.SRR22776678_Aligned.sortedByCoord.out	countData.SRR22776679_Aligned.sortedByCoord.out	countData.SRR22776680_Aligned.sortedByCoord.out	countData.SRR22776681_Aligned.sortedByCoord.out	countData.SRR22776682_Aligned.sortedByCoord.out	countData.SRR22776683_Aligned.sortedByCoord.out	countData.SRR22776684_Aligned.sortedByCoord.out	countData.SRR22776685_Aligned.sortedByCoord.out
NEK6	ENSG00000119408	E029	279.768419244247	0.0186272851147185	24.6354541661029	6.92655946920134e-07	0.00100990811279017	11.6539183563627	11.0740726857137	-0.406379372855018	9	124350837	124352438	1602	+	218	379	280	433	316	458	121	302	339	160	139	283	369	225	305	358	266	343	204	210
NEK6	ENSG00000119408	E030	281.335901639706	0.0193845888046441	19.4321126879674	1.04239523605771e-05	0.00506731429073584	11.187306922922	11.6152783261381	0.299891092779423	9	124352439	124353307	869	+	243	322	193	391	256	300	55	224	314	151	122	442	462	223	445	441	458	423	246	233
NR4A3	ENSG00000119508	E006	89.0662653219067	0.0449631013843921	13.1207113487625	0.000292049124632574	0.0353172997032111	8.78837278824361	9.37170281036804	0.415778121021106	9	99828041	99828993	953	+	145	57	49	233	65	40	77	72	95	124	102	124	214	137	151	56	58	119	55	10
YLPM1	ENSG00000119596	E004	87.5465187506112	0.0431228115101735	16.3597185979278	5.2386836485565e-05	0.013801941359583	8.45973145761707	9.5341873369554	0.766790881381195	14	74780405	74780584	180	+	118	70	34	52	64	35	73	48	63	73	93	121	129	134	180	177	124	145	75	69
AREL1	ENSG00000119682	E015	26.4685318542446	0.0672676269261161	17.91566891632	2.30912170773678e-05	0.0083457512628979	6.0725450248642	7.21101840884304	0.859443951366503	14	74663899	74664065	167	-	10	26	18	34	20	14	14	13	25	36	30	51	38	16	20	47	46	44	30	27
PPP4R4	ENSG00000119698	E009	31.3436696519523	0.0764191003513519	15.9645395321593	6.45401503862199e-05	0.0155945822311398	6.56147582625761	7.50083574255155	0.698946368006403	14	94208464	94208566	103	+	25	8	3	16	41	1	62	41	23	53	64	37	29	46	54	72	45	46	31	4
BCL11A	ENSG00000119866	E024	26.3106636145938	0.0144816877549146	14.2597003013188	0.000159237972832155	0.025317456433956	6.40830758765127	7.01667710748809	0.457637736873857	2	60462282	60462424	143	-	28	18	11	39	36	4	21	30	19	19	46	51	46	50	24	34	34	41	32	7
IDE	ENSG00000119912	E038	30.0249474898401	0.0437010749098432	15.8901692960357	6.71264855013923e-05	0.0158322258248927	6.35169610715119	7.39702570602673	0.782104097803138	10	92479588	92480556	969	-	22	35	14	37	16	12	14	23	35	18	29	37	39	44	58	66	48	39	31	27
PPP1R3C	ENSG00000119938	E001	1262.35499303229	0.131342597905563	15.7887416249106	7.08226842560139e-05	0.0160401825812627	14.7332614038036	14.0089105462087	-0.504398485100211	10	91628442	91630866	2425	-	1056	1448	1199	2219	1923	1910	1320	1855	1824	1354	1212	1152	1245	794	961	435	1037	578	667	1137
PPP1R3C	ENSG00000119938	E002	13.8973234131539	0.131706792578067	15.7584462765834	7.196591266996e-05	0.0161710304571487	4.97921940029635	5.94699287474964	0.778053868304336	10	91632956	91633071	116	-	13	5	3	38	10	19	10	8	10	21	1	14	23	30	26	10	19	14	11	12
WDR11	ENSG00000120008	E066	105.065498913483	0.0212663698682724	13.7318677464165	0.000210846400520196	0.0295659653170975	9.62690024213252	9.00497271476928	-0.442091008798171	10	120908556	120909182	627	+	119	119	59	237	164	71	112	127	176	143	109	92	79	112	82	79	123	109	87	60
TEK	ENSG00000120156	E031	17.8337682091726	0.0489420914086528	13.2913547604073	0.000266632744459333	0.0337369934102084	6.16879715564096	5.10317632143045	-0.847009316523263	9	27229158	27229687	530	+	21	14	26	45	26	28	11	28	21	33	14	13	9	9	5	6	23	9	16	8
GORAB	ENSG00000120370	E016	26.4360903021573	0.0946558015135668	13.755445324825	0.000208216350910959	0.0295558183306108	6.0498661842503	7.27710812216866	0.925824091562577	1	170532404	170533461	1058	+	33	15	2	30	19	1	45	22	19	17	35	23	18	42	40	50	56	63	31	23
GORAB	ENSG00000120370	E043	40.5310558739369	0.0546219952453649	12.2284693387138	0.000470657946522851	0.0462696936830412	7.82840206164842	6.88253329642984	-0.696871988426866	1	170552558	170553406	849	+	45	18	24	58	60	29	59	71	69	73	82	43	32	21	16	39	47	51	23	14
KDM3B	ENSG00000120733	E037	205.961346239475	0.0184460072340706	14.2469428110642	0.00016032102323873	0.0254010789044614	10.9916746779177	10.418373043527	-0.403057895318366	5	138436033	138437027	995	+	228	212	161	459	303	204	154	308	305	192	195	284	231	206	108	175	202	208	168	103
NFYB	ENSG00000120837	E006	6.97383608660904	0.124968500332523	13.7178308111129	0.000212428072621264	0.0297375992015175	3.53951541034828	5.10268259952089	1.40696482520922	12	104121254	104121321	68	-	9	0	5	5	2	3	11	4	4	8	7	5	8	15	12	8	17	24	9	0
CLU	ENSG00000120885	E014	742.943168020942	0.0148303443231485	21.0558103807714	4.4609804195823e-06	0.00307269725600734	13.2865020651184	13.5218669760183	0.164085609456201	8	27604924	27605069	146	-	641	434	273	863	638	327	659	806	558	599	822	813	1032	1095	1624	1116	1065	1385	766	572
ADRA1A	ENSG00000120907	E021	120.832060927936	0.0332461283590065	14.3000507109336	0.000155860679821215	0.0250119325206893	9.31034139889859	10.1041353204969	0.562100633713734	8	26866936	26867278	343	-	227	114	15	125	61	32	177	153	102	128	130	129	166	188	165	270	155	169	131	34
ZNF706	ENSG00000120963	E003	668.67118841967	0.0341670743510077	13.0544587249265	0.00030256326202829	0.0360117642836751	13.4654410910256	12.8350886462302	-0.439637580640252	8	101197052	101198725	1674	-	942	499	457	923	1193	391	633	1051	934	847	870	731	670	714	615	695	800	1027	543	119
CRISPLD1	ENSG00000121005	E006	6.97028270266959	0.0484724526684179	17.1659776174758	3.42516201635811e-05	0.0108243556076562	3.55666175470869	4.92636902637117	1.24320437064464	8	74985926	74986117	192	+	4	1	5	5	6	2	6	8	1	5	5	16	2	9	5	25	19	17	11	4
TENT4B	ENSG00000121274	E018	64.5774931110585	0.0213093345166147	14.844440925276	0.000116751673112122	0.0214674039604099	8.23144180186886	8.62735431069287	0.284814965285475	16	50227839	50228003	165	+	65	32	28	54	52	11	58	69	73	81	119	104	61	82	103	99	82	131	56	45
TBC1D15	ENSG00000121749	E046	45.8143721123475	0.0351026350337009	16.099314124603	6.01058007445356e-05	0.0151809741541897	8.08551400709439	7.15766941980437	-0.678790704514278	12	71923363	71924313	951	+	45	44	35	102	70	36	49	58	55	81	62	47	30	38	52	23	41	54	33	21
TBC1D15	ENSG00000121749	E047	81.51906285832	0.0229914531806259	19.6293231272531	9.40151977463169e-06	0.00480586213627049	9.20364673136259	8.4148982300246	-0.56422376258903	12	71924314	71927248	2935	+	96	69	74	177	101	29	121	125	88	105	131	72	65	85	63	64	113	107	49	33
TNFSF10	ENSG00000121858	E009	11.4148318062754	0.218643472506171	14.1959572866211	0.000164724036204198	0.0257248366140937	4.2387151051797	5.4902311902994	1.05831012948504	3	172517355	172518465	1111	-	1	4	0	3	10	1	21	5	15	4	1	8	5	12	5	8	10	19	9	57
RBBP6	ENSG00000122257	E023	32.8036595741705	0.0350406452896794	15.0505923728775	0.000104667401564869	0.0200339407452111	6.56604646212679	7.58159727915649	0.754664974508443	16	24554939	24555614	676	+	28	14	16	21	36	7	21	29	32	39	54	36	37	45	34	80	63	67	25	30
ZC3H7A	ENSG00000122299	E005	198.567568736928	0.0153971744389029	17.7132992462077	2.56824747396174e-05	0.0090279879560037	10.9117375583383	10.432724648643	-0.336826656515058	16	11750597	11751506	910	-	193	184	117	288	201	129	205	291	255	225	208	203	131	183	222	239	249	238	201	195
SEPTIN7	ENSG00000122545	E032	853.524391807354	0.034674042356404	14.6567056678367	0.000128974971390219	0.0225924781786119	13.4232339288856	13.9859648315839	0.392146879063409	7	35876335	35879476	3142	+	743	725	652	1234	504	835	1675	660	591	699	913	990	683	1340	871	1066	1308	1457	935	264
SEPTIN7	ENSG00000122545	E052	1052.00672896969	0.0456890285349789	15.0720873955356	0.000103482205603358	0.0200339407452111	14.3954875492009	13.4960678486574	-0.626593147195404	7	35904501	35905305	805	+	1080	754	801	1821	1465	1413	1301	1685	1625	1670	1629	1152	907	820	482	577	1021	1042	650	287
HNRNPA2B1	ENSG00000122566	E034	918.452819822593	0.0339219209306565	17.9832468061168	2.22857701543424e-05	0.00821666099259497	14.232994933594	13.354871844637	-0.611869139591215	7	26191651	26192300	650	-	1060	627	616	1363	1095	522	1325	1184	1058	1506	1636	834	586	1009	771	841	999	1338	732	478
HYCC1	ENSG00000122591	E037	128.617044011406	0.0196528330302473	14.5792436034845	0.000134386673838676	0.0228379027464175	9.53735586492405	10.0785292115067	0.382852474460043	7	22981664	22983943	2280	-	196	63	58	219	75	76	202	132	135	164	142	137	185	200	107	144	119	216	106	86
CNTFR	ENSG00000122756	E008	7.21445330940514	0.122887819059776	16.9099288355651	3.91960242557082e-05	0.0116256012300374	3.56716079555894	5.00246374290635	1.29624485968991	9	34557867	34557984	118	-	1	9	1	8	10	5	0	2	13	0	1	9	19	6	22	10	16	17	4	6
SLC25A16	ENSG00000122912	E015	9.33425521173624	0.138462713210875	12.5517237789034	0.00039584098489126	0.0418014595946157	3.95778760131186	5.58036763216516	1.38859123977209	10	68496434	68496512	79	-	12	4	7	11	7	0	8	3	4	6	13	12	6	15	16	41	11	14	10	6
SLC25A16	ENSG00000122912	E020	13.5014130303698	0.104925913286251	14.4059094180432	0.000147339218324623	0.0242055131195379	4.63424737981521	6.16308771430769	1.23776861338076	10	68516751	68516843	93	-	11	4	9	13	8	7	18	6	10	8	18	23	6	35	18	36	14	20	17	9
MED13L	ENSG00000123066	E052	160.828561934327	0.0130579836203592	12.4154388181058	0.00042579894695244	0.0440585158771611	9.99192674832186	10.5514872361314	0.394453260193296	12	115991696	115991957	262	-	188	107	100	223	167	87	132	144	150	149	155	219	216	176	297	231	211	232	194	89
LRP1	ENSG00000123384	E076	6.51157259276038	0.214440846410962	15.6286803246344	7.70766420076983e-05	0.017080130620794	2.68773715290113	5.01085927558719	2.2678516763403	12	57200274	57200441	168	+	2	5	0	3	4	1	0	0	1	1	6	4	17	9	22	38	6	9	8	7
PLP1	ENSG00000123560	E055	91.6884531921605	0.034405996712032	16.0170403917812	6.27749265830216e-05	0.0153392342956088	8.92443267099406	9.30664846841179	0.272300807921732	X	103790594	103790789	196	+	65	87	83	192	45	112	93	54	84	94	122	142	138	91	75	73	143	173	92	13
METTL8	ENSG00000123600	E016	8.45877460381383	0.0938100875262938	19.8811003931336	8.2411030568445e-06	0.00444164154494775	3.73714074592686	5.26518771029379	1.34519885265755	2	171327004	171327065	62	-	3	3	5	9	3	1	9	9	7	3	5	9	8	5	15	24	8	25	13	14
METTL8	ENSG00000123600	E023	19.2136506583508	0.0322930547072334	22.4357369480322	2.17293089234331e-06	0.00197730546860284	5.54503116447087	6.45269277153274	0.705759510749499	2	171331868	171332795	928	-	12	18	19	20	17	14	11	13	14	13	15	20	34	24	25	19	32	37	26	17
AGO2	ENSG00000123908	E021	13.4573674935761	0.103115912623749	21.001592876021	4.5890168259555e-06	0.00309893890984761	4.14097917882481	6.19287692420621	1.69802928263817	8	140557089	140557236	148	-	2	6	5	14	7	6	5	6	4	9	6	28	12	16	14	45	27	28	8	31
SRSF6	ENSG00000124193	E005	193.647734637746	0.0128761035672094	12.2151366667791	0.000474033381680272	0.0464740361439418	10.4924221682778	10.7613050813907	0.189115449905571	20	43459153	43459420	268	+	171	119	167	250	166	126	245	214	284	211	225	191	206	244	202	158	290	263	204	135
DDX27	ENSG00000124228	E006	8.16728544851028	0.0665458314894367	12.9075950960118	0.000327251492240974	0.0375779731783254	5.08146969947205	3.88120624851846	-1.05630950189823	20	49223268	49223433	166	+	9	20	3	17	12	10	6	13	5	8	12	3	4	10	12	14	5	8	5	0
MYRF	ENSG00000124920	E010	23.5469384414486	0.0487949079381598	13.6337141248453	0.000222159963534923	0.0305514000871509	5.75861464504172	6.97150744855711	0.926681433002098	11	61770246	61770525	280	+	16	36	22	28	10	33	4	8	15	2	2	56	59	23	51	52	21	32	23	5
DMAC2L	ENSG00000125375	E018	44.0100663625589	0.0584265927509345	13.3619685732957	0.000256778631104203	0.0327497405988627	8.06574807765748	7.03224920620405	-0.757553923557646	14	50325724	50326226	503	+	49	45	30	66	73	54	62	72	66	54	29	53	34	43	29	18	65	35	48	8
PCSK2	ENSG00000125851	E020	762.476177361294	0.0322638478549216	20.081014813154	7.42298936578686e-06	0.00420138293068454	13.7259989347146	12.8542638060053	-0.607855327899744	20	17482288	17484578	2291	+	1317	292	93	1381	1646	99	799	1561	1663	1739	1477	1037	585	786	204	376	927	775	559	27
ARMCX5	ENSG00000125962	E005	11.0772013681932	0.110385004080185	13.7557926857802	0.000208177851305142	0.0295558183306108	4.38052707482221	5.74113856644609	1.1308569294741	X	102601137	102601463	327	+	18	1	4	15	15	6	10	6	7	9	8	15	8	20	16	28	16	11	13	12
AMOT	ENSG00000126016	E002	1201.40040861828	0.0168977957777882	24.875531631511	6.11537104645829e-07	0.000956199626309687	14.658270772424	13.9963675399686	-0.460932027898044	X	112774877	112778511	3635	-	859	1314	1353	1777	1866	1926	1011	1394	1252	1265	1045	1067	1026	916	1123	772	1376	949	1019	867
AMOT	ENSG00000126016	E014	197.507103303708	0.0243255330745668	13.4868584936777	0.000240240071641494	0.0316146078277267	10.4484738132106	10.9092270650319	0.323974310541558	X	112815358	112815877	520	-	145	187	148	234	243	218	101	201	246	159	137	237	349	249	290	130	336	196	149	158
KIRREL2	ENSG00000126259	E027	5.62563804637504	0.281174682554541	12.4920848262366	0.000408679857252243	0.0426656450484998	4.52091899437411	2.95035350002077	-1.54179960540744	19	35866590	35867136	547	+	13	0	3	13	9	5	12	7	21	6	7	11	6	2	0	4	2	2	1	0
PRMT1	ENSG00000126457	E047	12.7246740046665	0.0823685730126274	17.2290808762955	3.31325608912651e-05	0.0106544018990342	4.5804788164927	5.74717035901482	0.960333043743637	19	49685724	49686092	369	+	6	9	2	21	2	12	7	9	3	5	4	25	17	17	38	27	28	17	14	12
KTN1	ENSG00000126777	E012	81.7705038399055	0.0372856943806579	12.2083822015204	0.000475752723766339	0.0465613493330007	9.21750063482484	8.30187638446791	-0.655482604500081	14	55612019	55612230	212	+	59	53	67	130	62	105	154	120	83	118	98	48	41	87	68	33	84	93	50	87
RHOJ	ENSG00000126785	E013	60.367104649523	0.0497270226142859	13.6166833104988	0.000224184386591961	0.0305746409270386	8.51179115404154	7.78354220513818	-0.526609733489276	14	63291512	63292927	1416	+	86	98	52	116	74	62	38	77	47	65	80	62	58	49	37	33	43	58	21	68
HSPA2	ENSG00000126803	E007	145.528527948144	0.0202073226723991	13.979800264087	0.000184785247716905	0.027504705328962	10.2942849905726	9.6707500223485	-0.440493003009715	14	64543238	64546173	2936	+	120	136	207	332	80	177	187	124	132	124	141	169	132	131	124	66	187	188	123	96
RHOT1	ENSG00000126858	E058	14.5678253319877	0.135490699694777	12.837774079162	0.000339691470138522	0.0382319769891168	4.63211931734362	6.28083780722805	1.33003759513774	17	32241795	32242162	368	+	13	9	2	13	7	12	9	7	8	2	14	21	22	12	55	45	32	18	11	8
EVI2A	ENSG00000126860	E001	93.0658216079269	0.0631226372639896	15.9904241283564	6.36636852545364e-05	0.015441271834156	8.81917426050532	9.50050000440602	0.485177698497636	17	31316410	31317559	1150	-	91	57	59	138	63	64	102	109	98	102	119	75	96	135	126	109	147	167	117	38
CANX	ENSG00000127022	E039	7.82252192720217	0.172576076814927	12.9999809036189	0.000311494153477333	0.0365325126655052	3.52022314039738	5.32284824383739	1.6064252267927	5	179700384	179700533	150	+	1	6	2	11	5	7	4	6	3	2	4	25	5	16	17	14	26	11	13	0
ZNF484	ENSG00000127081	E004	761.28649837763	0.011505153922869	14.9650454288082	0.000109521261815754	0.0206044501738008	13.5404714739303	13.2089634928616	-0.231122909907921	9	92846069	92848551	2483	-	823	459	542	1155	1084	388	1243	1374	770	1437	1135	766	514	710	672	690	802	932	565	277
BCL11B	ENSG00000127152	E007	160.475418549723	0.02614348265112	18.4638261394405	1.73159978985092e-05	0.00724457165676927	10.1723949869127	10.3896837248477	0.153158804544234	14	99271525	99272197	673	-	351	143	55	355	208	25	142	143	214	177	170	273	343	221	94	171	168	245	108	29
ATP13A4	ENSG00000127249	E042	6.33759853392216	0.0544254399874097	17.5069387245093	2.86261043195476e-05	0.0097166691556187	4.55178915139059	2.92459868686113	-1.59807484057058	3	193489730	193489864	135	-	10	12	7	11	12	11	4	14	8	6	11	5	0	3	1	0	6	2	7	0
RAB3IP	ENSG00000127328	E024	53.4895355567777	0.0653259181095858	12.2936541342272	0.000454500997762016	0.0454876794218824	7.49248116032595	8.56077852050188	0.774550415797551	12	69795345	69796572	1228	+	58	14	23	48	31	22	81	48	42	64	62	40	38	93	96	93	77	80	59	57
SLC35E1	ENSG00000127526	E016	97.8855182876976	0.0213048153221992	12.267416555006	0.000460935937659922	0.0457286908170552	8.95953757765891	9.56200666264351	0.428517386668683	19	16553389	16553769	381	-	101	53	45	146	108	39	52	131	118	91	99	189	159	139	92	125	113	113	123	81
MACF1	ENSG00000127603	E012	31.8848948684955	0.0539159407151581	12.0796164880859	0.00050976082382025	0.0482523231898378	6.33918441941663	7.63852074513656	0.968718593533898	1	39102703	39102981	279	+	19	25	19	33	45	19	12	19	22	13	30	47	35	30	69	125	54	48	18	20
AKAP9	ENSG00000127914	E019	3027.78449649272	0.00395383702213733	25.4176241722771	4.61680959282096e-07	0.000834316016361249	16.4448842550166	16.0558026213181	-0.270615135591733	7	92000848	92003235	2388	+	2760	2557	1911	3759	3167	1631	5526	4502	3379	5159	5404	2357	1692	3629	3024	3309	3097	3077	1819	1850
AKAP9	ENSG00000127914	E040	210.48660028924	0.0166592840153654	15.2598473253232	9.36870230333276e-05	0.0190164396282137	10.5621800638173	11.0491865194471	0.34219771409974	7	92062274	92062486	213	+	191	141	102	223	167	73	438	248	141	225	364	152	151	318	281	286	255	254	192	200
PTPN12	ENSG00000127947	E036	103.980467277639	0.0227731807870904	15.0039129591738	0.000107288482967021	0.0203825166499486	9.62053740540914	8.95852049081777	-0.470729714932671	7	77627156	77627675	520	+	103	100	104	176	144	127	72	135	139	116	116	114	112	86	100	123	76	103	63	57
PEX1	ENSG00000127980	E009	28.2228973249949	0.0625281958556903	13.3380018322105	0.000260081331936605	0.0330723442769654	6.44283485312287	7.13312910498383	0.517840231034778	7	92489424	92489713	290	-	29	15	22	27	15	11	68	28	13	17	24	33	28	40	52	54	46	43	31	10
TST	ENSG00000128311	E002	28.3534368423376	0.0828206141247901	15.1715117417695	9.81734193921241e-05	0.0194386400440214	7.0204758260859	6.17377135354116	-0.640010566302484	22	37010865	37011325	461	-	25	33	16	84	68	60	11	39	66	15	7	23	29	21	8	11	24	18	30	12
SPECC1	ENSG00000128487	E016	92.7819108808143	0.0795914796031916	21.4854762824508	3.56518675255595e-06	0.00270406808461881	8.24652294942559	9.9394070171467	1.20720645447241	17	20017145	20017605	461	+	80	78	28	112	72	28	59	72	57	65	73	122	172	121	298	220	111	189	76	35
SPECC1	ENSG00000128487	E034	6.95032359969712	0.0335656699901158	12.1886560246603	0.000480810117292081	0.0468063906747175	3.77386859581372	4.75329430700536	0.883714528798936	17	20155338	20155511	174	+	8	8	3	6	4	3	4	1	7	7	9	11	5	11	11	10	10	16	10	5
DOCK4	ENSG00000128512	E009	23.9601951308793	0.0371665008860236	11.9608660286148	0.000543296130221966	0.0496496818263957	NA	NA	NA	7	111732288	111732514	227	-	27	21	15	30	15	7	20	27	22	33	30	37	40	30	37	11	29	49	27	11
CCDC136	ENSG00000128596	E020	15.1449178459941	0.0484038654638967	15.6179881908741	7.75136850875406e-05	0.0171473635842103	6.2089610292739	4.94703585509636	-1.0075905769882	7	128801251	128801473	223	+	26	9	6	22	25	11	19	16	18	18	41	13	6	8	17	33	14	13	14	2
GAD1	ENSG00000128683	E046	48.3984372705751	0.0385603776611256	20.3351793603633	6.49945498800547e-06	0.00387869335670247	7.47355484501636	8.33394607472335	0.62531278822815	2	170853873	170854022	150	+	56	17	3	42	66	7	52	81	64	50	55	91	40	121	22	137	74	94	52	0
ICE2	ENSG00000128915	E016	102.618891766583	0.0180379649216171	15.1679976622171	9.83562976433469e-05	0.0194448430283933	9.54105555889704	8.94028786467482	-0.427403457054607	15	60448952	60449841	890	-	104	95	122	146	109	84	149	147	99	119	122	79	62	76	83	102	111	109	100	78
SPCS3	ENSG00000129128	E004	116.821061929524	0.0420962343320411	21.2509497317136	4.02910686283081e-06	0.00288803678850486	9.21444513010253	10.0441160526801	0.587934074900776	4	176320220	176322169	1950	+	101	47	77	183	78	52	91	139	125	123	165	204	99	140	160	236	202	215	102	49
SPCS3	ENSG00000129128	E012	1765.39572541492	0.0335013236884667	22.9409862969114	1.67051681993337e-06	0.00164518885364798	15.396745944691	14.8763463686339	-0.362155473013846	4	176328407	176332245	3839	+	2183	950	947	2868	2645	833	2141	3398	2953	2632	2631	2237	1530	1842	1149	1482	2047	2381	1292	587
PUS7L	ENSG00000129317	E018	13.8783693892573	0.0429907441508571	22.9719117660866	1.64385749387679e-06	0.00164518885364798	4.71387184061643	6.21354016846943	1.20822615697627	12	43758286	43758607	322	-	13	2	5	12	14	3	10	11	18	17	9	23	16	30	25	27	16	39	7	11
TEP1	ENSG00000129566	E039	48.3157846812063	0.0430776883876753	13.8568054729195	0.000197280985544509	0.0287313667778362	7.26555655718803	8.18290564343709	0.669444623511806	14	20380235	20380475	241	-	37	29	27	49	21	29	42	29	26	27	23	41	56	107	141	55	104	73	47	53
COLGALT1	ENSG00000130309	E022	70.2863042793391	0.0321641073019432	41.036260831036	1.49430932410082e-10	2.39661065172599e-06	7.79048498363949	8.79420794434953	0.723999809917932	19	17579951	17580698	748	+	47	26	25	45	32	27	20	40	49	27	24	160	103	100	157	150	144	172	64	99
