ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8502	ENSG00000285756	NA	chrX	-	3818656	3818703	3822373	3822580	3818441	3818500	3825087	3825231	8502	2,7,0,9,3,7,0,6,7,0,3	12,3,3,4,4,3,3,18,11,8,6	4,3,12,3,14,6,5,3,4	0,8,1,0,13,18,3,3,0	307	147	0.00392175023003	0.0443142247726	0.074,0.528,0.0,0.519,0.264,0.528,0.0,0.138,0.234,0.0,0.193	1.0,0.152,0.852,1.0,0.34,0.138,0.444,0.324,1.0	-0.358
8503	ENSG00000285756	NA	chrX	-	3818656	3818703	3822373	3822580	3818441	3818500	3826600	3826729	8503	2,7,0,13,3,9,0,6,7,0,2	12,3,3,4,4,3,3,17,11,6,6	8,4,12,4,14,6,5,3,4	0,8,1,0,13,18,3,3,0	307	147	0.00234138485361	0.0299781299004	0.074,0.528,0.0,0.609,0.264,0.59,0.0,0.145,0.234,0.0,0.138	1.0,0.193,0.852,1.0,0.34,0.138,0.444,0.324,1.0	-0.353
8624	ENSG00000228315	GUSBP11	chr22	-	23700725	23700831	23705428	23705541	23694118	23695517	23709129	23709241	8624	7,4,2,34,20,8,4,26,16,20,3	0,0,1,1,2,0,0,0,8,0,1	12,19,15,26,20,2,5,17,1	0,2,0,7,8,0,2,10,2	213	206	8.86324725854e-05	0.00239372915445	1.0,1.0,0.659,0.97,0.906,1.0,1.0,1.0,0.659,1.0,0.744	1.0,0.902,1.0,0.782,0.707,1.0,0.707,0.622,0.326	0.121
8634	ENSG00000113319	RASGRF2	chr5	+	81042876	81042983	81068031	81068179	80960362	80961026	81070491	81070581	8634	105,37,28,134,166,41,117,216,127,141,93	269,57,63,179,297,67,362,442,236,595,603	177,78,163,118,192,107,196,96,99	265,174,399,82,172,254,322,141,168	207	248	0.00324619039638	0.0382279477949	0.319,0.437,0.347,0.473,0.401,0.423,0.279,0.369,0.392,0.221,0.156	0.445,0.349,0.329,0.633,0.572,0.335,0.422,0.449,0.414	-0.092
8635	ENSG00000113319	RASGRF2	chr5	+	81042876	81042983	81070491	81070581	80960362	80961026	81073198	81073452	8635	104,36,28,128,165,39,100,215,127,139,87	107,69,66,102,120,69,87,186,97,130,85	173,76,162,89,183,99,191,80,93	126,72,100,73,116,78,117,49,42	207	190	0.000311406866985	0.00645014029971	0.471,0.324,0.28,0.535,0.558,0.342,0.513,0.515,0.546,0.495,0.484	0.558,0.492,0.598,0.528,0.592,0.538,0.6,0.6,0.67	-0.115
8661	ENSG00000119977	TCTN3	chr10	-	95680471	95680609	95683100	95683180	95663400	95664300	95683521	95683629	8661	0,0,8,0,4,2,0,1,2,4,4	22,20,8,31,22,19,16,17,27,15,49	2,0,0,0,0,6,3,0,0	21,24,17,13,12,15,17,36,38	180	238	0.00219003178599	0.0285816953208	0.0,0.0,0.569,0.0,0.194,0.122,0.0,0.072,0.089,0.261,0.097	0.112,0.0,0.0,0.0,0.0,0.346,0.189,0.0,0.0	0.056
8743	ENSG00000068784	SRBD1	chr2	-	45476992	45477075	45488239	45488331	45419787	45419894	45546731	45546839	8743	4,11,6,18,11,3,0,23,19,1,6	45,13,20,31,22,5,58,38,25,43,31	1,0,4,0,1,1,6,1,2	25,6,33,11,11,41,20,24,13	192	183	6.0572946925e-07	4.26234402417e-05	0.078,0.446,0.222,0.356,0.323,0.364,0.0,0.366,0.42,0.022,0.156	0.037,0.0,0.104,0.0,0.08,0.023,0.222,0.038,0.128	0.18
8749	ENSG00000147526	TACC1	chr8	+	38836161	38836287	38840223	38840267	38819521	38820635	38842286	38842447	8749	171,68,215,266,285,149,161,450,247,234,171	46,48,64,76,85,47,100,110,75,147,138	226,156,339,186,292,192,260,144,131	70,37,76,38,92,64,84,34,37	226	144	0.00308224007916	0.0367863634727	0.703,0.474,0.682,0.69,0.681,0.669,0.506,0.723,0.677,0.504,0.441	0.673,0.729,0.74,0.757,0.669,0.657,0.664,0.73,0.693	-0.088
8765	ENSG00000138448	ITGAV	chr2	+	186625472	186625587	186633328	186633374	186622338	186622430	186636081	186636207	8765	181,135,167,353,214,129,455,411,285,389,369	52,26,32,78,79,33,44,84,111,79,63	246,154,379,243,187,251,309,193,277	42,51,51,12,2,83,58,23,30	215	146	0.00106512578421	0.016382460669	0.703,0.779,0.78,0.754,0.648,0.726,0.875,0.769,0.636,0.77,0.799	0.799,0.672,0.835,0.932,0.984,0.673,0.783,0.851,0.862	-0.072
8833	ENSG00000258526	NA	chr14	+	39485016	39485257	39646469	39646571	39470317	39470400	39654844	39654940	8833	2,5,1,1,2,3,9,4,3,2,2	29,11,6,25,21,29,15,29,25,33,24	1,3,0,0,2,9,15,6,7	2,6,23,4,9,2,10,12,0	341	202	0.00324045898885	0.0381800910342	0.039,0.212,0.09,0.023,0.053,0.058,0.262,0.076,0.066,0.035,0.047	0.229,0.229,0.0,0.0,0.116,0.727,0.47,0.229,1.0	-0.246
8851	ENSG00000169032	MAP2K1	chr15	+	66435026	66435237	66436745	66436892	66386836	66387427	66443279	66443357	8851	1469,315,71,1173,1494,117,675,1663,1329,1255,849	393,93,39,264,269,41,382,523,461,598,438	1144,960,1354,478,881,1085,1188,806,169	425,298,434,94,119,211,345,137,21	311	247	0.000137344733524	0.00341259773894	0.748,0.729,0.591,0.779,0.815,0.694,0.584,0.716,0.696,0.625,0.606	0.681,0.719,0.712,0.802,0.855,0.803,0.732,0.824,0.865	-0.088
8870	ENSG00000136928	GABBR2	chr9	-	98406080	98406141	98453980	98454217	98394174	98394255	98473145	98473346	8870	1086,243,61,755,1209,91,547,1215,1151,986,892	152,56,30,188,271,28,87,215,262,305,336	1555,1014,1586,279,1007,873,1397,596,45	281,213,219,38,124,180,264,77,9	337	161	0.000184361585982	0.00426974118518	0.773,0.675,0.493,0.657,0.681,0.608,0.75,0.73,0.677,0.607,0.559	0.726,0.695,0.776,0.778,0.795,0.699,0.717,0.787,0.705	-0.087
8885	ENSG00000174842	GLMN	chr1	-	92291417	92291537	92297403	92297529	92290197	92290306	92297960	92298029	8885	56,21,2,34,43,11,36,58,29,62,70	18,0,2,16,12,2,15,23,11,34,27	60,39,81,22,84,48,38,28,24	5,7,8,0,2,7,13,18,4	226	220	0.000171225179254	0.00409092791066	0.752,1.0,0.493,0.674,0.777,0.843,0.7,0.711,0.72,0.64,0.716	0.921,0.844,0.908,1.0,0.976,0.87,0.74,0.602,0.854	-0.128
8894	ENSG00000110318	CEP126	chr11	+	101981888	101981964	101986831	101987041	101978346	101978459	101992777	101992842	8894	114,70,47,98,153,21,105,152,107,116,120	200,153,93,201,285,53,183,207,198,277,321	78,73,85,128,136,150,176,75,109	189,115,195,152,148,170,197,105,97	176	310	0.000970403742986	0.015206741754	0.501,0.446,0.471,0.462,0.486,0.411,0.503,0.564,0.488,0.424,0.397	0.421,0.528,0.434,0.597,0.618,0.608,0.611,0.557,0.664	-0.091
8895	ENSG00000106443	PHF14	chr7	+	11013746	11013906	11022867	11022979	10990702	10990847	11028680	11028760	8895	92,21,9,51,83,37,51,147,170,74,39	182,62,57,198,181,70,201,270,270,296,274	37,65,34,26,26,26,44,11,15	217,182,191,95,129,131,182,76,23	260	212	0.0023187547694	0.0298072560046	0.292,0.216,0.114,0.174,0.272,0.301,0.171,0.307,0.339,0.169,0.104	0.122,0.226,0.127,0.182,0.141,0.139,0.165,0.106,0.347	0.051
8934	ENSG00000064787	BCAS1	chr20	-	53957431	53957497	53966905	53967073	53953431	53953695	53975388	53975430	8934	1282,2131,2835,1247,1930,4442,2004,1570,997,1746,2357	146,210,201,136,198,542,269,209,134,157,278	1586,813,1530,799,944,1305,1197,1047,821	135,51,103,17,77,142,78,84,30	268	166	2.72226685638e-13	1.88969464701e-10	0.845,0.863,0.897,0.85,0.858,0.835,0.822,0.823,0.822,0.873,0.84	0.879,0.908,0.902,0.967,0.884,0.851,0.905,0.885,0.944	-0.055
8935	ENSG00000064787	BCAS1	chr20	-	53957431	53957497	53966905	53967073	53953431	53953695	53985286	53985499	8935	1196,2038,2902,1187,1743,3890,1853,1394,947,1712,2208	142,204,224,132,188,465,231,175,120,149,252	1409,739,1460,743,918,1172,1170,929,724	123,45,89,30,65,110,81,75,39	268	166	3.47999407069e-12	1.71884937907e-09	0.839,0.861,0.889,0.848,0.852,0.838,0.832,0.831,0.83,0.877,0.844	0.876,0.91,0.91,0.939,0.897,0.868,0.899,0.885,0.92	-0.051
8936	ENSG00000064787	BCAS1	chr20	-	53957431	53957497	53975388	53975430	53953431	53953695	53985286	53985499	8936	355,626,857,416,654,1657,619,655,345,459,488	142,204,224,132,188,465,231,175,120,149,252	755,256,408,285,453,496,330,369,366	123,45,89,30,65,110,81,75,39	142	166	0	0.0	0.745,0.782,0.817,0.787,0.803,0.806,0.758,0.814,0.771,0.783,0.694	0.878,0.869,0.843,0.917,0.891,0.841,0.826,0.852,0.916	-0.092
8952	ENSG00000148110	MFSD14B	chr9	+	94451455	94451527	94453957	94454070	94446822	94446936	94456239	94456337	8952	8,6,3,12,11,16,0,4,13,9,3	23,33,32,80,66,38,8,63,62,24,15	7,3,1,3,0,7,5,0,2	50,31,18,15,10,41,36,26,34	172	213	0.00447433785627	0.0490059247337	0.301,0.184,0.104,0.157,0.171,0.343,0.0,0.073,0.206,0.317,0.199	0.148,0.107,0.064,0.199,0.0,0.175,0.147,0.0,0.068	0.086
8954	ENSG00000258984	UBE2F-SCLY	chr2	+	237987962	237987992	237994743	237994809	237973091	237973225	238016565	238016633	8954	10,14,7,15,13,16,9,12,7,15,10	53,33,21,56,67,8,24,61,63,60,48	8,11,9,0,2,4,8,3,0	91,46,36,25,30,24,36,24,7	130	166	0.00185417827946	0.0252263596098	0.194,0.351,0.299,0.255,0.199,0.719,0.324,0.201,0.124,0.242,0.21	0.101,0.234,0.242,0.0,0.078,0.175,0.221,0.138,0.0	0.151
8955	ENSG00000258984	UBE2F-SCLY	chr2	+	238083247	238083354	238091217	238091254	238082044	238082209	238093860	238093944	8955	2,14,12,28,12,7,5,18,19,17,3	7,1,0,2,3,0,1,7,5,2,0	13,11,24,12,5,16,30,17,14	0,0,2,0,0,0,0,0,0	207	137	2.62397548134e-10	6.48021021757e-08	0.159,0.903,1.0,0.903,0.726,1.0,0.768,0.63,0.716,0.849,1.0	1.0,1.0,0.888,1.0,1.0,1.0,1.0,1.0,1.0	-0.201
8967	ENSG00000203279	NA	chr9	-	97186174	97186272	97188464	97188599	97185441	97185512	97191730	97191798	8967	65,64,60,76,56,23,55,66,48,108,59	1,4,5,12,3,14,12,7,3,15,11	52,50,64,142,94,53,84,73,25	0,1,11,5,11,3,0,9,0	235	198	0.000791818193434	0.0130282245228	0.982,0.931,0.91,0.842,0.94,0.581,0.794,0.888,0.931,0.858,0.819	1.0,0.977,0.831,0.96,0.878,0.937,1.0,0.872,1.0	-0.078
8970	ENSG00000203279	NA	chr9	-	97186174	97186272	97188464	97188599	97185441	97185515	97191730	97191798	8970	35,30,23,47,19,13,24,44,39,79,32	8,0,3,9,0,0,0,2,0,2,9	26,38,30,46,44,36,51,32,8	0,0,0,0,0,0,0,2,0	235	198	1.51540324733e-09	2.88308274107e-07	0.787,1.0,0.866,0.815,1.0,1.0,1.0,0.949,1.0,0.971,0.75	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.931,1.0	-0.071
8987	ENSG00000150275	PCDH15	chr10	-	53827392	53827548	53831314	53831533	53817994	53818013	53840319	53840496	8987	36,36,18,29,43,6,17,32,64,42,50	0,10,1,12,9,2,1,3,5,7,1	16,18,28,8,38,29,30,24,36	0,2,0,5,0,0,2,0,0	319	256	4.66391432474e-07	3.42251358619e-05	1.0,0.743,0.935,0.66,0.793,0.707,0.932,0.895,0.911,0.828,0.976	1.0,0.878,1.0,0.562,1.0,1.0,0.923,1.0,1.0	-0.076
9021	ENSG00000206530	CFAP44	chr3	-	113333405	113333583	113341743	113341918	113330167	113330668	113344515	113344712	9021	145,197,334,85,77,90,289,141,95,121,96	10,58,62,31,21,11,33,24,33,28,24	76,85,137,261,139,141,104,115,359	1,12,13,31,5,21,21,26,44	275	278	5.50000306577e-05	0.00164067454984	0.936,0.774,0.845,0.735,0.788,0.892,0.899,0.856,0.744,0.814,0.802	0.987,0.877,0.914,0.895,0.966,0.872,0.834,0.817,0.892	-0.069
9041	ENSG00000127603	MACF1	chr1	+	39370029	39370186	39372478	39372596	39368147	39368314	39378460	39378523	9041	632,822,579,786,645,698,750,652,695,868,1189	549,784,623,742,481,626,854,798,553,625,707	635,488,679,721,1031,651,723,424,362	663,476,914,807,1067,783,853,539,416	257	218	7.316730246e-05	0.00204486289051	0.494,0.471,0.441,0.473,0.532,0.486,0.427,0.409,0.516,0.541,0.588	0.448,0.465,0.387,0.431,0.45,0.414,0.418,0.4,0.425	0.062
9043	ENSG00000127603	MACF1	chr1	+	39370029	39370186	39378460	39378523	39368147	39368314	39379202	39379444	9043	632,824,579,784,647,700,748,652,697,872,1189	779,845,734,909,591,655,1325,995,610,786,1200	635,488,679,715,1037,651,725,426,359	864,621,1434,1282,1719,1266,1405,741,652	257	163	4.17699208555e-12	1.98670119862e-09	0.34,0.382,0.333,0.354,0.41,0.404,0.264,0.294,0.42,0.413,0.386	0.318,0.333,0.231,0.261,0.277,0.246,0.247,0.267,0.259	0.093
9045	ENSG00000127603	MACF1	chr1	+	39372478	39372596	39378460	39378523	39370029	39370186	39379202	39379444	9045	1208,1177,899,1243,1054,1205,1527,1454,1269,1629,2321	779,846,732,914,591,655,1327,995,610,786,1200	1194,934,1423,1396,2132,1372,1509,892,686	864,621,1434,1288,1719,1266,1405,740,655	218	163	4.32922773519e-07	3.21363829915e-05	0.537,0.51,0.479,0.504,0.571,0.579,0.462,0.522,0.609,0.608,0.591	0.508,0.529,0.426,0.448,0.481,0.448,0.445,0.474,0.439	0.076
9047	ENSG00000127603	MACF1	chr1	+	39380243	39380373	39381952	39382152	39379202	39379444	39385433	39385929	9047	243,406,307,542,407,452,115,489,482,328,299	573,619,398,937,757,574,313,750,874,430,399	362,287,284,233,280,325,384,277,208	738,722,599,671,1127,608,756,478,273	230	300	0.00374802787677	0.0426703670155	0.356,0.461,0.502,0.43,0.412,0.507,0.324,0.46,0.418,0.499,0.494	0.39,0.341,0.382,0.312,0.245,0.411,0.399,0.43,0.498	0.063
9054	ENSG00000127603	MACF1	chr1	+	39427454	39427614	39427960	39428287	39424027	39424194	39429241	39429326	9054	386,366,327,490,476,410,337,482,579,684,515	123,196,120,260,145,212,66,167,200,139,108	499,367,428,334,400,410,428,281,159	163,151,107,212,293,144,192,104,165	260	427	0.00218514870915	0.0285615060793	0.838,0.754,0.817,0.756,0.844,0.761,0.893,0.826,0.826,0.89,0.887	0.834,0.8,0.868,0.721,0.692,0.824,0.785,0.816,0.613	0.054
9067	ENSG00000233639	PANTR1	chr2	-	104746738	104747151	104749321	104749489	104741056	104742033	104754325	104754440	9067	46,37,35,94,97,42,92,67,74,70,93	2,10,13,35,27,23,0,9,36,9,5	74,69,110,123,70,51,111,50,36	32,17,4,13,0,2,14,0,0	268	513	9.6036661307e-05	0.00255606798861	0.978,0.876,0.837,0.837,0.873,0.778,1.0,0.934,0.797,0.937,0.973	0.816,0.886,0.981,0.948,1.0,0.98,0.938,1.0,1.0	-0.057
9085	ENSG00000096872	IFT74	chr9	+	27018646	27018687	27029024	27029104	27016906	27017050	27044741	27044795	9085	70,41,44,58,42,30,137,84,66,73,102	247,88,76,149,142,88,716,239,133,273,326	41,32,55,35,39,75,39,10,48	121,96,316,188,209,201,197,106,188	141	180	0.0012248920693	0.0182147529167	0.266,0.373,0.425,0.332,0.274,0.303,0.196,0.31,0.388,0.254,0.285	0.302,0.299,0.182,0.192,0.192,0.323,0.202,0.107,0.246	0.082
9097	ENSG00000169919	GUSB	chr7	-	65979398	65979541	65979833	65979911	65976014	65976202	65980223	65980409	9097	0,14,8,10,7,3,11,7,14,2,4	13,11,10,30,10,12,4,33,15,20,16	26,10,18,34,18,5,18,12,53	24,24,17,5,23,10,28,10,9	178	243	0.00158632904487	0.0223458388353	0.0,0.635,0.522,0.313,0.489,0.254,0.79,0.225,0.56,0.12,0.254	0.597,0.363,0.591,0.903,0.517,0.406,0.467,0.621,0.889	-0.217
9128	ENSG00000148219	ASTN2	chr9	-	117096043	117096151	117141325	117141478	117039818	117039965	117214357	117214742	9128	69,72,44,112,82,86,39,66,53,45,44	146,147,127,224,162,106,104,169,105,109,121	109,88,83,209,156,53,70,61,30	200,79,172,105,157,157,123,111,26	253	208	0.00193270187897	0.0259131786079	0.28,0.287,0.222,0.291,0.294,0.4,0.236,0.243,0.293,0.253,0.23	0.309,0.478,0.284,0.621,0.45,0.217,0.319,0.311,0.487	-0.111
9129	ENSG00000148219	ASTN2	chr9	-	117141325	117141478	117214357	117214742	117096043	117096151	117291325	117291513	9129	214,208,168,415,281,230,164,331,234,131,143	80,80,38,128,91,90,55,62,80,96,77	268,152,232,186,306,241,227,189,37	133,127,147,234,134,108,122,121,32	485	253	4.6316407224e-06	0.00022487535031	0.583,0.576,0.698,0.628,0.617,0.571,0.609,0.736,0.604,0.416,0.492	0.512,0.384,0.452,0.293,0.544,0.538,0.493,0.449,0.376	0.145
9131	ENSG00000142599	RERE	chr1	-	8422726	8422807	8465924	8466023	8365811	8365974	8495062	8495162	9131	163,131,129,221,283,185,134,169,169,168,134	67,69,71,115,96,96,50,117,88,76,77	187,160,184,193,162,233,172,135,130	116,125,130,109,107,115,112,108,77	199	181	0.000609337227393	0.0107119899715	0.689,0.633,0.623,0.636,0.728,0.637,0.709,0.568,0.636,0.668,0.613	0.595,0.538,0.563,0.617,0.579,0.648,0.583,0.532,0.606	0.065
9133	ENSG00000142599	RERE	chr1	-	8495062	8495162	8497404	8497529	8464969	8466023	8508626	8508675	9133	211,196,234,415,444,387,184,534,370,226,211	163,131,129,221,283,185,134,169,171,170,132	304,233,240,122,147,370,322,174,121	187,160,184,193,162,233,172,131,130	225	200	0.00203053865722	0.0269800076938	0.535,0.571,0.617,0.625,0.582,0.65,0.55,0.737,0.658,0.542,0.587	0.591,0.564,0.537,0.36,0.446,0.585,0.625,0.541,0.453	0.082
9138	ENSG00000142599	RERE	chr1	-	8508626	8508675	8541213	8541318	8497404	8497529	8556474	8556571	9138	393,375,495,722,811,895,526,905,598,663,691	129,100,123,213,256,187,88,254,191,122,107	447,339,451,155,152,438,490,263,235	200,134,144,83,92,214,184,90,92	205	149	2.74652522947e-11	9.40556719916e-09	0.689,0.732,0.745,0.711,0.697,0.777,0.813,0.721,0.695,0.798,0.824	0.619,0.648,0.695,0.576,0.546,0.598,0.659,0.68,0.65	0.116
9144	ENSG00000197343	ZNF655	chr7	+	99561887	99562494	99563187	99563266	99560532	99560695	99563862	99564705	9144	59,78,53,106,38,63,27,45,72,59,24	0,5,1,1,2,1,0,4,4,0,2	97,70,65,101,90,155,76,37,96	0,2,0,0,0,2,0,1,0	707	179	0.000188959986933	0.00436051060592	1.0,0.798,0.931,0.964,0.828,0.941,1.0,0.74,0.82,1.0,0.752	1.0,0.899,1.0,1.0,1.0,0.952,1.0,0.904,1.0	-0.084
9145	ENSG00000197343	ZNF655	chr7	+	99562367	99562494	99563187	99563266	99560532	99560695	99563862	99564705	9145	8,13,12,8,12,6,8,18,8,7,8	0,5,1,1,2,1,0,4,4,0,2	8,14,12,16,9,23,7,5,15	0,2,0,0,0,2,0,1,0	227	179	1.42754634919e-05	0.000558068499735	1.0,0.672,0.904,0.863,0.826,0.826,1.0,0.78,0.612,1.0,0.759	1.0,0.847,1.0,1.0,1.0,0.901,1.0,0.798,1.0	-0.109
9182	ENSG00000004534	RBM6	chr3	+	50068689	50068764	50070454	50070552	50066241	50066502	50075200	50075330	9182	273,199,194,380,276,151,545,320,250,524,725	111,118,95,164,131,99,121,127,137,217,267	252,159,489,565,739,335,328,225,280	87,74,116,120,162,146,150,102,81	175	198	0.00138530775943	0.0200810721061	0.736,0.656,0.698,0.724,0.704,0.633,0.836,0.74,0.674,0.732,0.754	0.766,0.709,0.827,0.842,0.838,0.722,0.712,0.714,0.796	-0.053
9199	ENSG00000102271	KLHL4	chrX	+	87625609	87625796	87632209	87632434	87617931	87618128	87633748	87633911	9199	175,72,149,240,120,130,257,269,140,211,143	233,141,187,318,175,92,247,258,257,286,253	184,73,299,245,222,238,291,152,37	306,173,172,100,83,188,206,155,16	287	325	0.00252656228138	0.0317011361187	0.46,0.366,0.474,0.461,0.437,0.615,0.541,0.541,0.382,0.455,0.39	0.405,0.323,0.663,0.735,0.752,0.589,0.615,0.526,0.724	-0.127
9204	ENSG00000155749	FLACC1	chr2	-	201330735	201330833	201344169	201344263	201330469	201330522	201346541	201346675	9204	84,108,111,59,108,72,94,86,81,125,101	89,53,96,35,61,42,54,72,47,70,80	52,66,95,154,99,90,79,69,107	13,14,58,80,81,29,42,17,77	194	198	0.00453995322606	0.0495344769151	0.491,0.675,0.541,0.632,0.644,0.636,0.64,0.549,0.638,0.646,0.563	0.803,0.828,0.626,0.663,0.555,0.76,0.658,0.806,0.586	-0.093
9205	ENSG00000155749	FLACC1	chr2	-	201344169	201344263	201346541	201346675	201309150	201309250	201348253	201348302	9205	35,54,54,32,62,39,50,44,48,62,62	8,0,0,0,1,0,0,0,0,0,0	26,23,49,26,37,26,18,17,21	0,0,0,7,0,0,6,0,6	234	194	0.000455930381406	0.0086677393901	0.784,1.0,1.0,1.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.755,1.0,1.0,0.713,1.0,0.744	0.066
9206	ENSG00000155749	FLACC1	chr2	-	201344169	201344263	201346541	201346675	201330469	201330522	201348253	201348302	9206	37,55,54,32,65,39,56,46,47,62,66	0,0,0,0,5,2,0,6,0,5,3	26,21,49,30,37,30,18,17,21	0,0,2,4,0,6,3,7,9	234	194	3.29612303865e-05	0.00109944966396	1.0,1.0,1.0,1.0,0.915,0.942,1.0,0.864,1.0,0.911,0.948	1.0,1.0,0.953,0.861,1.0,0.806,0.833,0.668,0.659	0.097
9215	ENSG00000010810	FYN	chr6	-	111699514	111699670	111700103	111700268	111696276	111696456	111702884	111703034	9215	238,291,120,369,409,189,180,434,517,425,270	40,53,15,44,19,50,32,26,39,40,35	374,269,308,192,183,227,332,205,34	42,19,24,140,98,42,77,21,49	265	256	0.00125069292967	0.018503915441	0.852,0.841,0.885,0.89,0.954,0.785,0.845,0.942,0.928,0.911,0.882	0.896,0.932,0.925,0.57,0.643,0.839,0.806,0.904,0.401	0.115
9221	ENSG00000147601	TERF1	chr8	+	73030335	73030395	73030794	73030955	73026939	73027052	73032041	73032133	9221	93,34,31,77,119,36,159,159,146,240,188	24,37,11,28,21,7,29,22,14,22,58	70,82,154,16,64,40,110,40,4	18,18,28,13,23,59,47,43,3	160	261	0.000294895467808	0.00618798627057	0.863,0.6,0.821,0.818,0.902,0.893,0.899,0.922,0.944,0.947,0.841	0.864,0.881,0.9,0.668,0.819,0.525,0.792,0.603,0.685	0.111
9248	ENSG00000293616	PCBP1-AS1	chr2	-	69996685	69996888	70018014	70018131	69963253	69963500	70051202	70051305	9248	5,12,11,21,15,22,1,11,12,9,4	43,50,16,74,62,68,15,59,57,43,33	10,2,4,4,16,0,3,11,12	36,63,43,85,119,92,66,40,28	217	303	0.000838346095099	0.0135849092155	0.14,0.251,0.49,0.284,0.253,0.311,0.085,0.207,0.227,0.226,0.145	0.279,0.042,0.115,0.062,0.158,0.0,0.06,0.277,0.374	0.086
9249	ENSG00000293616	PCBP1-AS1	chr2	-	69996685	69996888	70018014	70018131	69964230	69964427	70051202	70051305	9249	5,12,11,21,15,22,1,11,12,9,4	43,50,16,74,62,65,15,59,55,43,33	10,2,4,4,16,0,3,11,12	36,61,43,85,119,92,62,40,28	217	303	0.000854453029911	0.0138023720882	0.14,0.251,0.49,0.284,0.253,0.321,0.085,0.207,0.234,0.226,0.145	0.279,0.044,0.115,0.062,0.158,0.0,0.063,0.277,0.374	0.087
9250	ENSG00000293616	PCBP1-AS1	chr2	-	69996685	69996888	70018014	70018131	69975558	69975635	70051202	70051305	9250	5,12,11,21,15,22,1,11,12,9,4	43,50,16,74,63,65,15,59,55,45,33	10,2,4,4,16,0,3,11,12	36,61,43,85,119,92,62,40,28	217	303	0.000935774870752	0.014772244487	0.14,0.251,0.49,0.284,0.25,0.321,0.085,0.207,0.234,0.218,0.145	0.279,0.044,0.115,0.062,0.158,0.0,0.063,0.277,0.374	0.086
9268	ENSG00000293616	PCBP1-AS1	chr2	-	70032132	70032255	70051202	70051305	69996685	69996888	70053730	70053792	9268	24,19,12,59,18,24,22,21,24,24,9	7,7,2,5,5,6,0,0,7,6,1	10,26,21,55,37,43,31,15,12	4,1,0,0,0,0,1,0,0	203	223	6.25299811929e-12	2.88159029178e-09	0.79,0.749,0.868,0.928,0.798,0.815,1.0,1.0,0.79,0.815,0.908	0.733,0.966,1.0,1.0,1.0,1.0,0.971,1.0,1.0	-0.103
9269	ENSG00000293616	PCBP1-AS1	chr2	-	70032132	70032255	70051202	70051305	69996685	69996888	70059642	70059680	9269	18,17,11,53,16,25,5,19,23,22,11	7,7,2,5,5,4,0,0,5,6,1	8,30,15,48,37,42,37,12,11	4,1,0,0,0,0,1,0,0	203	223	2.07440731259e-11	7.61129677379e-09	0.739,0.727,0.858,0.921,0.779,0.873,1.0,1.0,0.835,0.801,0.924	0.687,0.971,1.0,1.0,1.0,1.0,0.976,1.0,1.0	-0.1
9348	ENSG00000173039	RELA	chr11	-	65660123	65660215	65661936	65662088	65659665	65659797	65662178	65662205	9348	149,108,79,113,88,39,48,122,121,41,28	24,33,34,44,36,29,11,21,50,10,14	310,210,182,205,183,252,256,176,203	77,61,8,25,47,38,70,19,30	252	192	2.46583665114e-05	0.000875968859583	0.825,0.714,0.639,0.662,0.651,0.506,0.769,0.816,0.648,0.758,0.604	0.754,0.724,0.945,0.862,0.748,0.835,0.736,0.876,0.838	-0.123
9369	ENSG00000189195	BTBD8	chr1	+	92139349	92139430	92141114	92141211	92129686	92129776	92147179	92147268	9369	7,31,11,26,28,34,9,49,16,30,15	0,13,2,10,5,0,2,6,8,7,0	25,14,28,9,20,21,22,24,12	13,1,2,0,0,0,0,0,0	181	197	0.00059015385164	0.0104390575245	1.0,0.722,0.857,0.739,0.859,1.0,0.83,0.899,0.685,0.823,1.0	0.677,0.938,0.938,1.0,1.0,1.0,1.0,1.0,1.0	-0.095
9373	ENSG00000172785	ZNG1A	chr9	-	147900	148040	151304	151427	146101	146158	152033	152078	9373	0,3,6,1,0,0,1,4,3,5,0	5,4,2,4,5,2,0,5,8,1,1	3,0,7,0,2,1,3,6,3	0,1,0,1,0,0,0,2,0	223	240	2.13673523319e-11	7.72956446891e-09	0.0,0.447,0.764,0.212,0.0,0.0,1.0,0.463,0.288,0.843,0.0	1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.764,1.0	-0.386
9379	ENSG00000132424	PNISR	chr6	-	99404602	99404702	99416348	99416428	99402539	99402710	99425214	99425277	9379	96,71,42,154,108,44,184,198,117,271,211	4,0,4,14,7,9,7,4,4,1,9	87,75,150,79,127,106,143,82,60	3,3,3,11,27,13,14,0,49	180	200	3.46779055904e-06	0.000176021210906	0.964,1.0,0.921,0.924,0.945,0.845,0.967,0.982,0.97,0.997,0.963	0.97,0.965,0.982,0.889,0.839,0.901,0.919,1.0,0.576	0.059
