groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Con1	Con2	log2fold_Con2_Con1	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.SRR12582120_Aligned.sortedByCoord.out	countData.SRR12582121_Aligned.sortedByCoord.out	countData.SRR12582122_Aligned.sortedByCoord.out	countData.SRR12582123_Aligned.sortedByCoord.out	countData.SRR12582124_Aligned.sortedByCoord.out	countData.SRR12582125_Aligned.sortedByCoord.out	countData.SRR12582126_Aligned.sortedByCoord.out	countData.SRR12582127_Aligned.sortedByCoord.out	countData.SRR12582128_Aligned.sortedByCoord.out	countData.SRR12582129_Aligned.sortedByCoord.out	countData.SRR12582130_Aligned.sortedByCoord.out	countData.SRR12582131_Aligned.sortedByCoord.out	countData.SRR12582132_Aligned.sortedByCoord.out	countData.SRR12582133_Aligned.sortedByCoord.out	countData.SRR12582134_Aligned.sortedByCoord.out	countData.SRR12582135_Aligned.sortedByCoord.out	countData.SRR12582136_Aligned.sortedByCoord.out	countData.SRR12582137_Aligned.sortedByCoord.out	countData.SRR12582138_Aligned.sortedByCoord.out	countData.SRR12582139_Aligned.sortedByCoord.out	countData.SRR12582140_Aligned.sortedByCoord.out	countData.SRR12582145_Aligned.sortedByCoord.out	countData.SRR12582146_Aligned.sortedByCoord.out	countData.SRR12582147_Aligned.sortedByCoord.out	countData.SRR12582148_Aligned.sortedByCoord.out	countData.SRR12582149_Aligned.sortedByCoord.out	countData.SRR12582150_Aligned.sortedByCoord.out	countData.SRR12582151_Aligned.sortedByCoord.out	countData.SRR12582152_Aligned.sortedByCoord.out
ENSG00000116786	E031	361.683094799544	0.0098719902688406	18.6005598047864	1.61173214178806e-05	0.00768125075604894	2.6012207845269	2.51086960852778	-0.300978173780008	1	15734116	15734769	654	+	329	469	413	483	284	317	347	295	299	626	512	337	319	246	192	317	324	412	697	1095	221	407	276	296	350	655	222	266	368
ENSG00000116857	E002	505.640378467186	0.0190215728018488	14.3475919292762	0.000151973949145706	0.0289886897448999	2.70514026390442	2.6366628258448	-0.227963999192513	1	201134773	201135508	736	-	600	472	521	694	321	428	540	391	514	723	954	412	461	451	310	415	472	540	1215	1967	545	442	264	423	414	439	305	418	454
ENSG00000116871	E028	8.192567024328	0.0292988549671376	23.0584528699969	1.57150075864933e-06	0.0017392339099358	0.899151742798257	1.15413890973146	0.936684421288558	1	36178471	36178596	126	+	7	3	6	9	3	2	6	1	6	5	11	2	5	3	2	2	5	4	21	40	8	10	8	12	20	23	8	5	28
ENSG00000116984	E041	252.440837504663	0.00536134687780921	31.5688425716204	1.92493454738398e-08	6.81725194628773e-05	2.37012002282647	2.47578091069092	0.352331638683937	1	236886368	236889180	2813	+	254	211	178	307	161	262	174	185	259	275	276	221	310	320	200	239	255	328	392	308	184	328	214	340	289	456	270	289	200
ENSG00000116984	E064	16.3949313490461	0.057842390073545	16.7504685279335	4.26317362106648e-05	0.0138728109075234	1.13400765136154	1.42836079538059	1.03304654319042	1	236916741	236916920	180	+	11	12	13	10	26	11	8	10	15	17	9	11	22	18	14	15	13	16	9	18	4	32	23	19	31	50	30	16	8
ENSG00000117222	E004	16.7369904709623	0.0199873802583521	13.84974706384	0.00019802338934205	0.0331850032109308	1.21647306241344	1.34375960993188	0.446348434406934	1	205096682	205096911	230	-	10	12	14	14	9	18	15	14	15	11	14	9	14	8	18	13	8	25	39	42	18	17	30	24	24	29	21	17	14
ENSG00000117245	E013	13.7494396390292	0.00898466946294433	13.1224507678073	0.000291778101665733	0.040441371322673	1.13326678562928	1.29058683179156	0.557010806157346	1	20682653	20682884	232	-	9	9	14	18	7	12	14	7	7	25	12	6	9	12	8	8	6	24	17	24	8	25	15	20	11	37	11	21	27
ENSG00000117408	E001	187.116642999129	0.0115542248819214	14.6704250396311	0.000128039624466293	0.0264407423923381	2.33170864191969	2.22792188484734	-0.346596260352724	1	43946950	43947554	605	+	167	146	140	326	128	113	177	134	99	192	271	122	138	147	138	274	137	279	366	974	90	176	140	179	112	188	134	129	426
ENSG00000117425	E001	13.3625282107587	0.0556865961510388	22.4663217557612	2.13860488861579e-06	0.0021639931837935	1.2587163281303	0.905747934815535	-1.28213171323929	1	44819154	44819843	690	-	19	13	13	18	17	13	21	8	9	19	38	11	15	13	17	13	24	5	36	17	12	8	13	9	4	13	2	8	6
ENSG00000117448	E034	14.0604777767587	0.0499984196328194	16.2548429320356	5.53678875661058e-05	0.016245118185102	1.24467430938074	0.997130514795584	-0.890828685422512	1	45569891	45570044	154	+	7	14	20	25	14	13	25	6	14	12	26	11	15	21	8	15	8	16	24	76	9	6	4	11	4	5	15	14	13
ENSG00000117505	E005	11.0956451101869	0.00897339339605727	14.1584920094188	0.00016803691486409	0.0308347738775605	1.03292496937246	1.19954075223297	0.599703234821032	1	93353908	93354071	164	+	10	5	6	17	9	10	8	5	5	5	12	9	12	10	8	9	7	11	29	32	17	12	11	17	12	19	11	19	12
ENSG00000117632	E013	110.60044737195	0.0613098632969924	15.2065049631682	9.63708816602407e-05	0.0226064674812334	1.99241794740823	2.19131000767629	0.666144578258498	1	25903641	25903813	173	-	91	58	39	133	36	54	59	52	52	60	46	61	122	42	34	93	36	207	263	615	141	95	127	152	104	313	126	137	264
ENSG00000117751	E008	6.91680316351553	0.0248046768426909	14.8712067886357	0.000115106612197919	0.0248066423385116	0.849868094206394	1.04022673020767	0.714234579861649	1	27838699	27838852	154	+	3	4	5	7	2	8	3	2	7	9	4	6	9	3	4	4	6	6	22	25	5	6	8	8	11	16	8	11	10
ENSG00000117984	E005	66.8270991433261	0.11035926732255	21.8182402312979	2.9973705933803e-06	0.00264282269501726	1.87352958416676	1.54257170305621	-1.12195071055146	11	1752788	1752998	211	-	56	50	70	125	44	45	47	42	36	64	112	63	46	41	41	76	62	96	207	599	137	37	8	6	33	59	5	5	90
ENSG00000118160	E002	445.80301952932	0.0123847866448686	12.4615007320369	0.000415426039522854	0.0493708755124888	2.69452957407021	2.60272914054844	-0.305642134030009	19	47428661	47429739	1079	-	585	420	426	429	241	368	524	417	512	629	483	469	462	252	362	477	449	667	904	847	210	609	223	470	486	596	378	540	251
ENSG00000118407	E004	10.5043622469062	0.0335710353977784	15.3864548127778	8.76140921115091e-05	0.0212770071714867	1.03266787444017	0.743412493452799	-1.10771631214294	6	75308092	75308839	748	-	18	9	4	19	16	2	3	15	13	10	5	12	13	13	20	24	12	21	20	36	14	3	6	1	1	3	2	4	7
ENSG00000118515	E006	96.4288487508288	0.0321201773323373	15.709363574253	7.3857640454629e-05	0.0190763042492428	1.95997255140469	1.80905113293331	-0.508012078753398	6	134169353	134169880	528	-	114	39	27	419	115	78	74	29	56	79	88	44	74	124	175	138	67	93	226	760	141	47	80	55	39	38	62	24	43
ENSG00000118515	E073	61.2849723933028	0.0761595149511281	12.959435482666	0.000318313147471577	0.042385836817723	1.6808186036334	1.9224157732896	0.815619223471399	6	134259793	134261932	2140	-	34	28	33	273	81	31	24	30	67	47	35	35	53	109	99	86	28	76	118	135	36	58	103	52	49	58	76	57	50
ENSG00000118579	E011	4.45175496615551	0.0343798204361452	17.4117858109173	3.00954083751441e-05	0.0112146191588423	0.626533701127326	0.937775871562143	1.24593803864987	4	17628006	17628170	165	+	3	1	3	6	0	4	3	4	1	1	4	4	3	0	4	3	3	6	11	12	5	7	7	10	2	5	11	5	9
ENSG00000118705	E003	12.7800259773033	0.0511781820949248	15.1763685871463	9.79212246425616e-05	0.0227405188939583	1.19700244983894	0.937596012750343	-0.944018758980975	20	37178515	37179160	646	+	18	10	14	20	6	13	15	13	10	14	13	12	15	19	7	12	7	13	19	57	32	6	4	1	5	24	3	5	14
ENSG00000118777	E003	161.841515535021	0.049090421450707	13.6549908623648	0.000219656694547153	0.0348690799107102	2.31614451713956	2.14557649149556	-0.569986228142344	4	88090269	88092381	2113	-	147	98	53	300	210	176	67	101	175	162	108	157	77	189	64	150	143	244	375	574	123	249	171	268	141	165	237	177	84
ENSG00000118855	E002	40.729811173836	0.0686769898131699	15.0627506042753	0.000103995350802928	0.0234422450867069	1.5193353914937	1.77155866729953	0.857554899179028	3	158747577	158748049	473	+	34	46	34	38	30	37	25	25	54	49	34	46	42	45	30	39	47	43	54	31	24	60	55	48	52	64	40	51	38
ENSG00000119048	E023	8.46582207298233	0.0261005358432532	19.0925197929059	1.24532022464352e-05	0.00648582917880332	1.01349017860087	0.738547690751176	-1.05708038700604	5	134390606	134390783	178	+	10	12	8	13	9	5	8	8	6	12	12	5	12	13	17	8	8	10	12	32	12	11	2	7	2	4	2	3	2
ENSG00000119121	E015	32.3884895062869	0.00764673296590764	19.0554943928932	1.2697167369247e-05	0.00658063216047173	1.44610557033908	1.59311368982743	0.503651464625967	9	74761999	74763134	1136	-	23	29	20	57	47	24	11	20	14	37	28	19	39	45	46	56	27	29	52	118	16	12	30	20	10	28	22	24	101
ENSG00000119185	E026	21.2236488996411	0.0955235189888027	13.3925800005622	0.000252621664168292	0.0374601083629538	1.4042114102466	1.25397582785858	-0.523755607560315	2	9414178	9414256	79	-	24	15	26	47	23	10	21	26	20	32	17	11	21	36	23	23	28	22	36	23	12	14	20	13	27	31	10	17	18
ENSG00000119242	E002	38.3471821625651	0.0520270652434414	13.4631229925831	0.000243298442452817	0.0366401246861279	1.63493133209461	1.43098523164879	-0.698158623455888	12	123922922	123924288	1367	-	51	42	48	58	17	72	30	30	46	34	36	34	72	32	53	35	39	43	87	96	35	33	21	39	28	21	30	20	10
ENSG00000119383	E047	213.433997682834	0.00790149846856336	23.6567884048028	1.15139034532024e-06	0.00138227338219285	2.30609218006034	2.40970280323304	0.345707060038107	9	129148007	129148287	281	+	213	165	174	333	89	115	159	150	149	228	323	186	181	128	89	139	159	244	479	894	199	276	183	235	282	323	203	216	325
ENSG00000119397	E016	3.82832394695486	0.062243622388092	16.662160973495	4.46630514165027e-05	0.0142101137009893	0.576851228595064	0.91201351092474	1.3689929577348	9	121098386	121098572	187	+	3	0	2	13	4	4	0	1	0	1	0	1	6	2	3	2	4	3	8	8	1	7	7	10	5	7	4	6	10
ENSG00000119397	E043	9.88859945178483	0.0161841722685237	12.5244577702427	0.000401659445180802	0.048439171671285	0.962994946457392	1.17099414341167	0.756537104691002	9	121140641	121140786	146	+	11	7	3	16	12	15	6	4	13	6	10	4	12	13	8	9	4	11	11	9	6	8	21	15	20	12	10	10	12
ENSG00000119559	E016	6.45780235533664	0.0482293769070718	17.7230117429778	2.55516820118293e-05	0.0102634880086617	0.757744731071976	1.05765864732932	1.14106570486471	19	1475904	1476294	391	-	3	7	6	2	3	4	5	3	2	5	7	0	9	4	4	7	7	9	10	7	3	7	4	3	9	13	5	11	30
ENSG00000119596	E031	80.5669621910926	0.0212879273789417	22.1478624152137	2.5243688582915e-06	0.00238404760802194	1.98008594259688	1.77211254217166	-0.700279144658963	14	74835775	74836190	416	+	68	84	85	123	80	83	65	76	92	76	60	65	99	94	94	91	92	101	126	244	83	88	51	48	73	84	47	44	71
ENSG00000119699	E019	42.7635812139904	0.00588905590497526	12.4683444899371	0.000413906763769852	0.0492236466651682	1.66676185483235	1.55340164403209	-0.386078059782032	14	75981081	75981759	679	-	38	38	52	102	61	41	38	29	27	36	36	19	60	82	43	34	46	38	61	156	35	25	22	23	37	46	26	16	75
ENSG00000119711	E001	1307.08470931285	0.0239759013590094	13.1988156607777	0.000280126085564824	0.0395567842077793	3.10984956375196	3.04199228953852	-0.2256066009182	14	74056847	74060246	3400	-	1090	1291	751	2330	1566	1383	922	1139	1331	1079	723	1174	1287	1855	1062	1081	1053	1289	3320	6602	1959	1508	1685	823	1155	1320	629	445	529
ENSG00000119760	E005	214.086449101001	0.00585911795864639	12.8354545875947	0.000340112819422291	0.0438488886038815	2.34428111988779	2.28718784088282	-0.19058162181325	2	27653070	27653747	678	-	239	246	170	372	179	166	192	152	205	232	192	178	202	236	178	212	188	287	544	663	235	221	183	209	141	217	189	218	120
ENSG00000119801	E015	20.9692282004625	0.0697637253049149	12.8871057384808	0.000330853679833834	0.0431707923480692	1.28072213488718	1.46778715305516	0.649065830407527	2	30156628	30156787	160	+	8	10	9	28	9	14	13	9	7	14	14	14	23	9	8	10	12	32	67	124	45	19	20	24	15	31	32	28	38
ENSG00000120251	E084	61.2694941032535	0.0271453387066077	20.0539896057402	7.52863057465963e-06	0.00480131642210002	1.83687647033255	1.61459698384322	-0.752711921407312	4	157363165	157363434	270	+	55	59	55	116	27	48	34	45	50	59	47	50	89	38	67	75	94	142	192	177	119	49	27	51	53	41	39	35	15
ENSG00000120253	E001	197.392988303478	0.00583484918208905	17.5122036360711	2.85469438320387e-05	0.0110091211174254	2.27295213242349	2.2202592716355	-0.176040228071388	6	149724315	149726767	2453	-	202	225	148	414	197	199	132	133	211	201	173	153	208	286	191	220	200	247	454	728	269	165	152	145	130	192	113	102	113
ENSG00000120253	E009	6.69068271708964	0.00949777092640768	19.2789645397466	1.12943852459989e-05	0.00603009498512071	0.794578824094425	1.04715026530703	0.955782962199191	6	149742390	149742570	181	-	5	3	7	16	8	4	5	2	5	5	5	3	7	6	5	4	7	6	11	23	6	9	13	9	8	5	6	11	7
ENSG00000120314	E013	68.4596080710438	0.00502012716104192	26.0249326340165	3.37036539715339e-07	0.000612118849860953	1.8596008337362	1.78803756491106	-0.241353302435257	5	140669691	140671268	1578	+	78	62	69	109	58	76	42	41	72	75	177	47	78	68	41	69	48	114	150	195	48	61	47	46	61	88	37	49	75
ENSG00000120694	E017	105.413980014913	0.00864423491482141	13.8663731234067	0.000196279133789813	0.0331222350751501	1.95669503909671	2.07383966313193	0.392951530136411	13	31145563	31145768	206	-	666	42	94	71	60	65	147	75	51	66	71	45	73	32	52	66	63	93	125	627	79	84	66	80	66	220	77	92	71
ENSG00000120885	E006	5.72040844318162	0.0733044108030485	18.9651703435409	1.33126538009278e-05	0.00678556045667318	0.716904325906702	1.04863969495659	1.27429356630631	8	27598537	27598635	99	-	9	1	2	11	7	1	1	3	1	0	3	2	5	3	0	0	2	5	15	33	12	3	11	6	5	13	6	6	20
ENSG00000120885	E014	112.973200404712	0.0171945055632	17.8441165443583	2.3975941957569e-05	0.00983244445118359	2.00869324337615	2.12035897079544	0.374179745344584	8	27604924	27605069	146	-	86	93	73	209	72	80	89	60	49	72	149	64	89	117	30	44	52	129	365	775	208	103	167	115	71	192	103	65	104
ENSG00000120899	E055	39.6271155367413	0.0205380051312468	17.6604556399907	2.64059679746843e-05	0.0104101731963722	NA	NA	NA	8	27450749	27450895	147	+	29	27	50	44	42	36	33	24	22	51	62	23	40	30	13	19	41	40	66	46	27	57	45	35	74	122	33	43	43
ENSG00000121335	E001	5.10925192381467	0.0446333164845501	13.9172276993292	0.000191039411494209	0.0326888500858148	0.841427244607779	0.639710139146829	-0.821300747258163	12	11391540	11391648	109	-	6	5	6	11	7	6	3	12	7	6	11	3	12	3	3	5	8	2	5	3	2	5	2	0	0	14	3	2	3
ENSG00000121390	E017	53.9860207815424	0.0215940266517676	12.5148982617585	0.000403719771439051	0.0486565965715024	1.70198642920466	1.85956154137408	0.532321902943812	13	19751271	19751467	197	-	45	35	33	63	43	39	34	34	24	36	68	32	62	36	30	40	42	60	77	153	61	51	52	68	64	148	65	71	105
ENSG00000121413	E023	12.1440142930794	0.0363213503389256	14.1270108181393	0.000170872482467095	0.0308509038698322	1.06793493171983	1.25658225838622	0.673441883452383	19	58088688	58088837	150	-	8	4	9	16	6	8	5	0	12	10	29	7	8	13	3	9	7	12	27	38	19	19	18	17	9	21	16	17	19
ENSG00000121716	E001	72.444558406388	0.0576157421429469	21.0054658643645	4.57974955761964e-06	0.00350059252786788	1.7811077448723	2.04077731968091	0.873491158687302	7	100352915	100352996	82	+	34	73	55	87	74	63	41	30	89	90	73	74	56	33	40	69	81	58	61	23	13	112	74	80	185	250	66	83	105
ENSG00000121741	E037	29.2278609212534	0.0286700768058054	12.9812417195446	0.000314627240124198	0.0421173896590282	1.43005982302207	1.60098314011756	0.585791896698324	13	20061053	20061224	172	+	32	28	7	55	25	22	13	11	21	25	28	23	32	17	21	25	19	25	63	110	38	31	37	53	22	64	21	44	29
ENSG00000121753	E011	554.799738875283	0.00548179302663783	13.271257512258	0.000269506364983117	0.0386686131089517	2.79180821277892	2.73034889370335	-0.204518266123161	1	31730800	31731419	620	-	710	581	615	408	344	349	567	485	463	867	1001	560	488	230	284	401	517	654	936	930	379	662	404	589	598	912	415	569	901
ENSG00000121904	E077	9.73421485964613	0.042865299983664	21.9222444954194	2.83923656285083e-06	0.00257828160234983	1.12748294835612	0.781829966341218	-1.29704542232547	1	33810743	33810864	122	-	15	6	12	15	5	6	19	11	13	19	8	6	13	9	14	9	14	4	13	17	16	10	5	5	5	5	5	3	8
ENSG00000121904	E083	16.0583054827029	0.0132657561537068	16.2538595953215	5.53966310876025e-05	0.016245118185102	1.29543853487567	1.09537467400086	-0.710351511292499	1	33820469	33820556	88	-	16	20	14	22	23	18	22	24	13	25	27	12	13	15	19	10	13	16	20	9	18	16	11	13	10	22	14	5	14
ENSG00000121905	E005	548.592187324526	0.00532189946125647	13.2166717665409	0.000277469895928544	0.0393950964187465	2.72988626423256	2.75645328101551	0.0884134605135909	1	32888878	32889276	399	+	659	467	567	463	287	428	563	450	506	798	833	650	494	240	304	536	474	803	1134	1245	490	622	413	728	567	565	490	677	411
ENSG00000121905	E009	498.54984846494	0.0109669058689114	23.1965550896895	1.4625909774874e-06	0.00164439335756206	2.72015503157661	2.62465515334103	-0.317921046498286	1	32894144	32894646	503	+	585	394	544	513	222	427	565	452	485	894	715	690	402	333	335	524	530	771	1199	1175	398	529	290	492	419	498	387	521	196
ENSG00000122378	E009	65.1589185754389	0.0326772091616571	13.4276058658334	0.000247948351550912	0.0370776136988797	1.77924657532063	1.88714818002261	0.363797014177798	10	80420483	80420645	163	+	37	42	37	150	27	47	61	36	44	62	118	52	45	55	31	38	62	90	158	296	87	81	69	84	70	70	66	56	58
ENSG00000122642	E036	272.202643218032	0.0171671368832823	13.6799659553773	0.000216754536667709	0.0347351596984401	2.43905273198245	2.35226798488269	-0.289458570649527	7	33005610	33006928	1319	+	281	317	224	642	256	268	227	169	341	279	452	234	254	315	198	131	286	346	775	1118	182	286	209	219	215	294	165	150	116
ENSG00000122733	E015	313.378207483452	0.00213427361390067	13.1173738309421	0.00029256986200184	0.0405010082647277	2.53185793770387	2.47878098250345	-0.176870679961988	9	34979688	34980252	565	+	349	270	242	481	155	269	244	235	323	335	456	277	286	217	201	295	202	520	754	948	278	358	193	387	249	365	354	465	206
ENSG00000122786	E031	32.4730290542432	0.0338694162143958	12.8926006685213	0.000329883723131195	0.0431707923480692	NA	NA	NA	7	134935688	134935765	78	+	31	24	21	110	40	40	32	25	17	39	41	33	58	46	28	26	30	17	54	35	18	24	36	24	37	38	19	27	37
ENSG00000122958	E011	11.463517767718	0.0088014420842186	15.1706795102186	9.82166990895097e-05	0.0227842369428244	1.05144101487236	1.20182409323047	0.54015010832271	10	69157007	69157163	157	+	5	7	4	24	5	15	6	5	7	8	7	10	12	10	16	14	8	12	22	47	12	20	13	20	7	11	19	9	11
ENSG00000123415	E009	35.1050959652698	0.0197112457354038	15.4226425635671	8.59522158296641e-05	0.0209504988871652	1.60120091865117	1.45678815538507	-0.494425790526784	12	54180366	54181274	909	-	43	34	37	60	39	36	35	20	41	59	43	40	43	27	34	46	38	27	75	66	15	31	26	29	29	30	30	30	23
ENSG00000123636	E048	66.9494147600971	0.010156404632276	17.534170450075	2.8219028800807e-05	0.0109024474308543	1.8039091630485	1.91460655451554	0.372899385573748	2	159430863	159431156	294	-	52	45	26	172	72	53	38	35	56	56	52	40	52	57	61	47	53	76	140	270	74	64	100	62	98	93	73	55	82
ENSG00000124006	E046	112.400624738049	0.0240246481032571	14.9876684097069	0.000108216038344959	0.023970180975488	2.10485057940658	1.96619052878002	-0.464921371731784	2	219570740	219571241	502	-	101	130	180	90	114	104	145	95	71	208	384	98	88	53	71	77	135	111	180	172	38	98	41	61	139	186	45	68	151
ENSG00000124140	E023	8.53165218013232	0.021394488137835	13.520319192584	0.000235994273827828	0.0361627058912745	0.91750779975819	1.11952027279407	0.743057769971883	20	46035043	46035373	331	+	8	5	9	7	9	3	6	4	5	8	8	11	13	5	2	5	7	11	5	10	6	16	9	15	14	27	5	14	10
ENSG00000124140	E043	5.63592268655775	0.0110812106888381	14.5631958791953	0.000135536088529349	0.0272430997879611	0.750070755436903	0.966581818865644	0.836788960151652	20	46043633	46043731	99	+	4	2	4	4	4	8	3	2	7	10	4	5	4	1	3	4	5	6	4	7	3	9	6	13	13	9	9	7	8
ENSG00000124181	E034	38.7601842987373	0.0145645461261626	12.7308381194199	0.000359675323460081	0.0453850881876502	1.57404942542027	1.68278229967054	0.369930343973476	20	41166194	41166394	201	+	24	26	29	48	38	38	32	32	19	57	70	24	40	32	24	30	25	50	63	83	20	36	54	49	35	71	46	30	71
ENSG00000124181	E071	184.762091570434	0.0166824010138461	21.9490784526505	2.79981311272106e-06	0.00255339350970574	2.31774565702089	2.15931144229567	-0.529380853020236	20	41174968	41175721	754	+	187	167	173	312	233	189	195	133	203	243	286	206	165	247	183	189	194	188	315	405	106	216	129	145	137	209	104	125	139
ENSG00000124243	E009	18.3240466840605	0.0409968974480455	14.1288530230467	0.000170705232020997	0.0308509038698322	1.22685089560239	1.39902750658035	0.60142812396178	20	50832709	50833020	312	+	16	10	22	17	19	19	23	15	15	20	16	8	26	14	14	11	19	23	39	24	5	25	21	25	27	40	14	20	15
ENSG00000124507	E013	24.4118992534537	0.0174479964781825	22.8422652001586	1.75855611151424e-06	0.00187779328544721	1.37416352209067	1.52174839753903	0.508487113811809	6	34529397	34529552	156	+	19	25	33	21	5	21	21	17	19	17	33	12	29	14	10	25	13	29	46	48	11	35	23	37	25	77	34	42	17
ENSG00000124507	E018	5630.82835707613	0.0166513870757289	14.426248462293	0.000145756486182919	0.0283326688935099	3.79509441739596	3.70735515393762	-0.291515305870423	6	34532421	34535221	2801	+	6979	6236	5963	6083	3369	4653	5507	4811	5678	7909	8074	5645	6235	4286	3440	4553	5263	7184	10800	13846	2839	6736	3452	5553	6584	9626	4606	5459	3894
ENSG00000124614	E007	17.4328016974404	0.0569295989727554	13.3085895457701	0.000264193025000704	0.0383766018170378	1.19798408410948	1.36643004802385	0.590619624662511	6	34424276	34424668	393	-	14	11	12	36	11	9	12	14	16	13	26	10	35	12	11	13	11	21	41	36	24	19	31	19	13	19	18	14	23
ENSG00000124785	E003	230.18755083794	0.0218279747344587	13.2836057322653	0.00026773706876388	0.0385304244087363	2.36110059027619	2.44270255780433	0.272156208472536	6	5998715	5999204	490	-	198	167	154	284	110	122	184	203	158	160	327	152	210	98	85	158	143	262	337	816	299	365	160	333	299	713	281	291	205
ENSG00000124831	E036	9.71173972626061	0.0552395080237164	13.8211736192299	0.000201057616580516	0.0334165434559869	1.10157621330174	0.7910705109106	-1.16712557562532	2	237764962	237765279	318	+	11	13	8	9	15	5	12	6	8	13	28	8	10	8	6	9	19	10	10	24	19	5	5	5	7	5	2	4	10
ENSG00000124831	E038	26.4649193222012	0.0145816475978274	13.6615258496315	0.000218893554479546	0.0348668588743449	1.48566262723843	1.31674285297667	-0.58450326250382	2	237768197	237769625	1429	+	31	21	19	64	22	22	17	29	25	25	44	25	29	50	29	22	23	20	46	26	52	30	25	28	13	28	17	17	8
ENSG00000125166	E017	6.15558844299813	0.0202481741007309	13.5282434108493	0.000234999900749709	0.0361627058912745	0.802793178011601	1.00432613089829	0.76626849433449	16	58722150	58722278	129	-	3	2	4	7	5	4	5	5	2	3	6	2	6	3	1	5	3	11	17	27	8	8	11	5	6	16	10	8	6
ENSG00000125347	E012	29.8866984650551	0.0062922732607872	14.328516752114	0.000153521576844765	0.0291010351725912	1.5188809264078	1.37924613248441	-0.481040804704193	5	132481609	132483084	1476	-	39	31	25	68	21	34	24	18	26	46	81	33	32	30	31	22	33	34	57	44	25	27	16	19	30	24	19	20	23
ENSG00000125505	E004	307.124816893465	0.00847829643086734	42.7654594951091	6.17122455828448e-11	7.71377658860908e-07	2.52310759303992	2.41642524744741	-0.355599712219174	19	54173419	54174073	655	-	379	311	321	408	251	269	312	253	340	529	383	297	279	262	232	231	288	310	949	671	230	295	254	264	262	401	240	264	169
