ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3805	ENSG00000234741	GAS5	chr1	-	173863900	173864704	173863900	173864506	173864674	173864704	3805	74,73,62,107,47,84,52,47,74,72,65,62,102,93,75,57,60,94,155,228,84	69,74,57,102,67,66,57,55,72,89,93,65,68,90,52,61,73,104,191,469,177	92,64,73,46,72,44,58,20	49,46,39,26,38,43,25,28	243	75	3.71005166211e-06	0.00016275410844	0.249,0.233,0.251,0.245,0.178,0.282,0.22,0.209,0.241,0.2,0.177,0.227,0.316,0.242,0.308,0.224,0.202,0.218,0.2,0.13,0.128	0.367,0.3,0.366,0.353,0.369,0.24,0.417,0.181	-0.101
3808	ENSG00000234741	GAS5	chr1	-	173864256	173865282	173864256	173864704	173865228	173865282	3808	153,117,95,228,91,159,101,97,137,96,132,124,199,191,139,141,105,189,241,333,133	90,84,71,115,77,74,74,76,88,109,128,78,82,111,51,69,76,107,218,536,177	183,97,154,129,169,106,107,78	62,49,51,34,50,43,33,54	599	75	3.75643960382e-12	1.63356125728e-09	0.175,0.148,0.143,0.199,0.129,0.212,0.146,0.138,0.163,0.099,0.114,0.166,0.233,0.177,0.254,0.204,0.147,0.181,0.122,0.072,0.086	0.27,0.199,0.274,0.322,0.297,0.236,0.289,0.153	-0.097
3882	ENSG00000310469	HLA-H	chr6	+	29887954	29888742	29887954	29888224	29888466	29888742	3882	11,14,12,8,15,12,14,8,14,23,19,14,7,9,3,11,19,13,8,22,2	1,3,5,16,0,1,0,2,2,1,16,0,2,4,1,0,0,0,20,6,9	3,9,10,11,11,2,3,10	1,0,1,0,0,0,2,0	317	75	7.05857028382e-08	5.90937373139e-06	0.722,0.525,0.362,0.106,1.0,0.74,1.0,0.486,0.624,0.845,0.219,1.0,0.453,0.347,0.415,1.0,1.0,1.0,0.086,0.465,0.05	0.415,1.0,0.703,1.0,1.0,1.0,0.262,1.0	-0.205
3883	ENSG00000310469	HLA-H	chr6	+	29888466	29889604	29888466	29888742	29889327	29889604	3883	23,8,9,0,30,25,62,4,15,61,15,45,13,8,14,16,47,33,0,63,1	4,4,0,15,0,4,4,1,3,1,12,4,2,2,1,0,5,1,8,14,3	17,24,16,32,23,9,8,27	3,0,0,0,0,0,3,1	660	75	2.46646775248e-06	0.000118036413686	0.395,0.185,1.0,0.0,1.0,0.415,0.638,0.313,0.362,0.874,0.124,0.561,0.425,0.313,0.614,1.0,0.516,0.789,0.0,0.338,0.036	0.392,1.0,1.0,1.0,1.0,1.0,0.233,0.754	-0.326
3890	ENSG00000198830	HMGN2	chr1	+	26473482	26473732	26473482	26473585	26473702	26473732	3890	57,40,21,62,35,69,57,47,43,68,35,52,34,71,53,68,62,60,68,232,64	2,2,3,2,3,8,3,3,0,3,3,2,2,6,3,3,6,6,4,28,15	57,70,79,40,40,28,38,32	2,1,4,2,4,0,1,1	192	75	0.000536363134403	0.00951188664947	0.918,0.887,0.732,0.924,0.82,0.771,0.881,0.86,1.0,0.899,0.82,0.91,0.869,0.822,0.873,0.899,0.801,0.796,0.869,0.764,0.625	0.918,0.965,0.885,0.887,0.796,1.0,0.937,0.926	-0.069
3895	ENSG00000119977	TCTN3	chr10	-	95683100	95683629	95683100	95683180	95683521	95683629	3895	12,2,4,18,6,9,4,6,12,12,15,8,19,12,4,4,7,14,14,36,14	5,4,0,1,0,0,1,0,2,0,0,4,2,1,1,0,1,1,4,7,7	11,10,17,3,14,3,8,7	2,0,0,0,0,2,2,0	416	75	0.000255048345191	0.00532566502839	0.302,0.083,1.0,0.764,1.0,1.0,0.419,1.0,0.52,1.0,1.0,0.265,0.631,0.684,0.419,1.0,0.558,0.716,0.387,0.481,0.265	0.498,1.0,1.0,1.0,1.0,0.213,0.419,1.0	-0.124
3904	ENSG00000290912	NA	chr15	+	23309606	23310759	23309606	23309735	23310187	23310759	3904	76,41,32,134,53,117,25,28,90,55,1,67,112,39,47,74,20,79,79,53,31	0,6,4,1,4,1,2,1,1,11,0,0,0,0,2,8,11,1,14,2,0	22,31,77,43,9,72,66,25	10,17,9,3,10,4,0,8	527	75	0.000148162245308	0.00332268784209	1.0,0.493,0.532,0.95,0.653,0.943,0.64,0.799,0.928,0.416,1.0,1.0,1.0,1.0,0.77,0.568,0.206,0.918,0.445,0.79,1.0	0.238,0.206,0.549,0.671,0.114,0.719,1.0,0.308	0.289
3929	ENSG00000119638	NEK9	chr14	-	75105949	75106702	75105949	75105996	75106465	75106702	3929	78,69,97,120,102,93,104,54,71,130,71,67,90,117,69,73,103,106,124,105,46	4,4,7,7,4,0,5,6,3,3,1,2,3,3,2,3,6,2,4,11,1	71,77,53,88,101,41,59,72	1,3,1,2,0,3,2,1	544	75	0.00384830619669	0.0429584359144	0.729,0.704,0.656,0.703,0.779,1.0,0.741,0.554,0.765,0.857,0.907,0.822,0.805,0.843,0.826,0.77,0.703,0.88,0.81,0.568,0.864	0.907,0.78,0.88,0.858,1.0,0.653,0.803,0.908	-0.073
3938	ENSG00000003393	ALS2	chr2	-	201726663	201728640	201726663	201727775	201728511	201728640	3938	96,89,99,150,126,188,87,100,79,105,66,86,154,109,106,104,114,88,111,65,21	37,31,42,53,17,34,21,19,35,44,39,37,41,21,23,32,36,48,83,120,35	82,83,90,35,72,69,87,43	33,30,40,34,67,41,53,54	811	75	1.61458671103e-05	0.000549288989242	0.194,0.21,0.179,0.207,0.407,0.338,0.277,0.327,0.173,0.181,0.135,0.177,0.258,0.324,0.299,0.231,0.227,0.145,0.11,0.048,0.053	0.187,0.204,0.172,0.087,0.09,0.135,0.132,0.069	0.08
4053	ENSG00000102316	MAGED2	chrX	+	54815247	54816007	54815247	54815690	54815880	54816007	4053	69,40,51,74,48,23,44,46,39,87,41,37,30,22,41,39,42,59,53,238,34	72,65,56,141,48,62,63,48,52,65,121,40,38,73,42,77,68,145,191,464,149	62,30,51,32,59,46,27,32	85,43,62,25,28,57,65,28	265	75	0.00157302502211	0.0221597130579	0.213,0.148,0.205,0.129,0.221,0.095,0.165,0.213,0.175,0.275,0.088,0.207,0.183,0.079,0.216,0.125,0.149,0.103,0.073,0.127,0.061	0.171,0.165,0.189,0.266,0.374,0.186,0.105,0.244	-0.058
4098	ENSG00000148362	PAXX	chr9	+	136992639	136993243	136992639	136992700	136993052	136993243	4098	37,61,118,43,76,24,64,37,42,134,122,36,54,22,47,42,98,73,79,138,22	5,2,5,9,0,4,5,1,2,8,3,2,4,0,2,5,4,1,9,23,2	68,62,39,72,98,54,68,116	0,2,0,3,2,1,0,7	427	75	0.000301002915685	0.0060698208925	0.565,0.843,0.806,0.456,1.0,0.513,0.692,0.867,0.787,0.746,0.877,0.76,0.703,1.0,0.805,0.596,0.811,0.928,0.607,0.513,0.659	1.0,0.845,1.0,0.808,0.896,0.905,1.0,0.744	-0.16
4160	ENSG00000267080	ASB16-AS1	chr17	-	44181622	44183093	44181622	44181720	44182929	44183093	4160	41,59,58,91,44,41,49,29,32,60,74,32,35,52,28,55,59,52,71,63,21	1,1,0,2,0,2,2,1,0,6,3,0,0,0,1,0,0,2,1,7,0	36,55,27,43,82,27,29,64	2,1,0,0,1,0,0,0	1284	75	9.8159853904e-06	0.00037189199195	0.705,0.775,1.0,0.727,1.0,0.545,0.589,0.629,1.0,0.369,0.59,1.0,1.0,1.0,0.621,1.0,1.0,0.603,0.806,0.345,1.0	0.513,0.763,1.0,1.0,0.827,1.0,1.0,1.0	-0.111
4168	ENSG00000178722	LINC03122	chr5	+	61750336	61751770	61750336	61750544	61751669	61751770	4168	8,10,1,46,17,17,8,8,13,7,5,4,12,9,17,23,2,14,5,62,6	0,0,1,3,0,3,1,0,1,2,0,0,1,2,0,1,0,2,3,13,1	5,13,3,7,11,7,7,28	2,0,0,0,0,1,1,1	1200	75	0.000294393655499	0.00599699662383	1.0,1.0,0.059,0.489,1.0,0.262,0.333,1.0,0.448,0.179,1.0,1.0,0.429,0.22,1.0,0.59,1.0,0.304,0.094,0.23,0.273	0.135,1.0,1.0,1.0,1.0,0.304,0.304,0.636	-0.105
4185	ENSG00000079134	THOC1	chr18	-	224923	225403	224923	224994	225088	225403	4185	17,11,10,13,16,12,2,3,6,10,6,10,12,3,14,12,14,21,24,13,7	21,13,6,18,11,16,9,11,17,14,11,14,24,28,13,14,14,11,14,34,13	21,16,23,16,32,13,8,11	8,7,17,12,25,7,13,13	169	75	0.00102405814087	0.0157336859063	0.264,0.273,0.425,0.243,0.392,0.25,0.09,0.108,0.135,0.241,0.195,0.241,0.182,0.045,0.323,0.276,0.307,0.459,0.432,0.145,0.193	0.538,0.504,0.375,0.372,0.362,0.452,0.215,0.273	-0.138
4241	ENSG00000293616	PCBP1-AS1	chr2	-	70085546	70086273	70085546	70085624	70086054	70086273	4241	35,46,40,87,66,40,24,22,31,58,67,38,33,34,38,43,50,47,57,73,13	1,4,2,1,0,0,0,1,3,2,4,1,0,2,1,1,2,2,5,8,2	54,44,50,38,37,28,27,23	1,1,0,1,1,2,0,0	505	75	1.43297478838e-06	7.58339356263e-05	0.839,0.631,0.748,0.928,1.0,1.0,1.0,0.766,0.605,0.812,0.713,0.849,1.0,0.716,0.849,0.865,0.788,0.777,0.629,0.575,0.491	0.889,0.867,1.0,0.849,0.846,0.675,1.0,1.0	-0.101
4252	ENSG00000173039	RELA	chr11	-	65661686	65662088	65661686	65661835	65661936	65662088	4252	11,6,6,7,5,1,2,3,8,9,15,0,5,2,3,5,5,9,6,3,2	11,5,17,18,18,6,10,9,8,14,11,5,19,11,15,11,12,12,19,33,8	7,6,9,13,7,6,4,12	7,9,8,11,15,8,10,7	176	75	0.00114666749125	0.0172478209822	0.299,0.338,0.131,0.142,0.106,0.066,0.079,0.124,0.299,0.215,0.368,0.0,0.101,0.072,0.079,0.162,0.151,0.242,0.119,0.037,0.096	0.299,0.221,0.324,0.335,0.166,0.242,0.146,0.422	-0.116
4281	ENSG00000125458	NT5C	chr17	-	75130964	75131281	75130964	75131105	75131180	75131281	4281	7,9,9,10,3,5,6,3,11,11,27,4,5,11,0,9,8,4,6,24,1	9,7,11,24,3,12,9,8,6,15,48,9,17,16,3,8,5,20,28,66,14	4,10,7,8,19,2,6,14	8,8,7,7,10,3,8,13	150	75	0.00318524477153	0.0370626261291	0.28,0.391,0.29,0.172,0.333,0.172,0.25,0.158,0.478,0.268,0.22,0.182,0.128,0.256,0.0,0.36,0.444,0.091,0.097,0.154,0.034	0.2,0.385,0.333,0.364,0.487,0.25,0.273,0.35	-0.104
4324	ENSG00000104518	GSDMD	chr8	+	143561001	143561423	143561001	143561104	143561369	143561423	4324	18,18,38,23,45,6,45,3,16,30,18,11,6,11,6,7,30,4,6,21,2	6,4,7,21,5,8,6,4,4,10,24,5,7,3,3,1,6,7,21,37,4	24,24,12,29,14,6,5,30	4,8,0,3,4,0,2,8	340	75	0.00251306939717	0.0314589738554	0.398,0.498,0.545,0.195,0.665,0.142,0.623,0.142,0.469,0.398,0.142,0.327,0.159,0.447,0.306,0.607,0.524,0.112,0.059,0.111,0.099	0.57,0.398,1.0,0.681,0.436,1.0,0.355,0.453	-0.28
4369	ENSG00000100167	SEPTIN3	chr22	+	41994620	41998221	41994620	41994714	41996901	41998221	4369	7615,6069,5080,9275,3771,5016,5310,5037,6767,6026,6558,6888,5663,3600,4611,5595,5517,7499,13295,19640,5475	104,107,104,98,39,72,122,92,105,167,46,78,73,79,53,95,101,90,222,250,136	8503,4790,8871,5873,7404,6429,7278,3216	64,83,85,53,52,60,71,34	2262	75	8.75782144583e-08	6.98640645985e-06	0.708,0.653,0.618,0.758,0.762,0.698,0.591,0.645,0.681,0.545,0.825,0.745,0.72,0.602,0.743,0.661,0.644,0.734,0.665,0.723,0.572	0.815,0.657,0.776,0.786,0.825,0.78,0.773,0.758	-0.091
4439	ENSG00000060138	YBX3	chr12	-	10701959	10704148	10701959	10702134	10704059	10704148	4439	105,49,53,106,74,61,75,47,48,46,73,59,109,215,86,42,122,22,81,190,64	1,1,6,3,2,0,2,3,0,2,1,0,2,2,0,0,5,0,2,1,2	14,57,12,16,20,12,16,14	0,1,0,2,0,0,0,2	2000	75	0.000376505104731	0.00721418401824	0.797,0.648,0.249,0.57,0.581,1.0,0.584,0.37,1.0,0.463,0.732,1.0,0.671,0.801,1.0,1.0,0.478,1.0,0.603,0.877,0.545	1.0,0.681,1.0,0.231,1.0,1.0,1.0,0.208	-0.052
4451	ENSG00000113327	GABRG2	chr5	+	162149107	162151753	162149107	162149313	162151729	162151753	4451	337,256,170,737,301,433,222,210,372,254,746,287,390,229,318,298,284,463,618,368,750	78,62,41,149,61,38,34,50,65,63,44,51,51,47,31,38,48,89,119,353,134	451,312,486,342,448,384,445,111	117,99,153,70,154,119,145,44	2491	75	3.29160365631e-10	5.98593086735e-08	0.115,0.111,0.111,0.13,0.129,0.255,0.164,0.112,0.147,0.108,0.338,0.145,0.187,0.128,0.236,0.191,0.151,0.135,0.135,0.03,0.144	0.104,0.087,0.087,0.128,0.081,0.089,0.085,0.071	0.061
4452	ENSG00000113327	GABRG2	chr5	+	162149107	162155485	162149107	162149313	162153092	162155485	4452	515,396,235,1130,438,654,290,282,566,354,858,425,586,391,517,460,441,688,1073,622,1290	118,80,60,106,28,90,69,76,86,98,60,68,86,46,62,77,88,114,161,207,240	719,545,824,510,637,578,696,138	68,44,65,39,107,55,62,15	3854	75	2.21711538018e-13	1.30444635486e-10	0.078,0.088,0.071,0.172,0.233,0.124,0.076,0.067,0.114,0.066,0.218,0.108,0.117,0.142,0.14,0.104,0.089,0.105,0.115,0.055,0.095	0.171,0.194,0.198,0.203,0.104,0.17,0.179,0.152	-0.058
4456	ENSG00000114626	ABTB1	chr3	+	127676535	127677286	127676535	127676581	127677167	127677286	4456	123,136,186,130,135,115,165,94,122,278,224,132,82,65,75,104,157,104,100,125,22	2,1,3,14,1,5,3,2,0,6,18,2,3,1,0,1,1,2,5,2,2	125,173,145,193,257,111,134,229	0,0,8,2,2,1,1,1	661	75	0.00280078650322	0.0339146084809	0.875,0.939,0.876,0.513,0.939,0.723,0.862,0.842,1.0,0.84,0.585,0.882,0.756,0.881,1.0,0.922,0.947,0.855,0.694,0.876,0.555	1.0,1.0,0.673,0.916,0.936,0.926,0.938,0.963	-0.092
4462	ENSG00000090104	RGS1	chr1	+	192575772	192576365	192575772	192575929	192576284	192576365	4462	170,10,35,315,144,60,50,31,38,16,405,93,73,55,41,187,7,10,40,529,71	57,1,2,157,18,29,75,26,5,4,28,63,7,17,3,47,16,1,33,353,21	9,35,3,5,2,7,2,14	0,1,0,1,0,1,0,1	430	75	8.89668338999e-11	2.11868160159e-08	0.342,0.636,0.753,0.259,0.583,0.265,0.104,0.172,0.57,0.411,0.716,0.205,0.645,0.361,0.704,0.41,0.071,0.636,0.175,0.207,0.371	1.0,0.859,1.0,0.466,1.0,0.55,1.0,0.709	-0.414
4463	ENSG00000090104	RGS1	chr1	+	192576773	192578385	192576773	192576835	192578221	192578385	4463	533,19,106,1132,552,252,233,104,135,33,836,389,278,199,144,768,59,44,181,1876,311	48,1,2,135,12,15,66,10,4,1,12,45,8,12,6,45,6,0,25,263,19	16,115,11,32,17,47,3,22	1,3,0,1,0,0,0,3	1461	75	0.00419724343138	0.0460364138432	0.363,0.494,0.731,0.301,0.703,0.463,0.153,0.348,0.634,0.629,0.781,0.307,0.641,0.46,0.552,0.467,0.335,1.0,0.271,0.268,0.457	0.451,0.663,1.0,0.622,1.0,1.0,1.0,0.273	-0.258
4480	ENSG00000100911	PSME2	chr14	-	24145709	24146240	24145709	24145772	24146207	24146240	4480	38,56,46,61,55,48,34,14,41,62,54,45,42,57,48,47,64,48,48,71,30	22,34,34,38,21,23,42,22,21,54,77,35,21,26,16,25,41,37,55,55,41	49,40,38,51,79,39,39,53	31,24,17,13,31,24,20,18	510	75	0.000510210887318	0.00914539300171	0.203,0.195,0.166,0.191,0.278,0.235,0.106,0.086,0.223,0.144,0.093,0.159,0.227,0.244,0.306,0.217,0.187,0.16,0.114,0.16,0.097	0.189,0.197,0.247,0.366,0.273,0.193,0.223,0.302	-0.068
4490	ENSG00000100968	NFATC4	chr14	+	24376293	24378001	24376293	24376878	24377637	24378001	4490	147,132,150,37,210,98,252,146,126,211,310,102,77,48,63,74,221,62,116,108,16	4,3,0,0,4,3,3,4,2,2,11,0,1,2,2,0,4,3,4,9,1	109,137,70,78,138,63,40,84	0,0,3,0,3,3,0,0	834	75	0.000961172938001	0.0150213308217	0.768,0.798,1.0,1.0,0.825,0.746,0.883,0.766,0.85,0.905,0.717,1.0,0.874,0.683,0.739,1.0,0.832,0.65,0.723,0.519,0.59	1.0,1.0,0.677,1.0,0.805,0.654,1.0,1.0	-0.089
4512	ENSG00000239900	ADSL	chr22	+	40361487	40363071	40361487	40361635	40362980	40363071	4512	55,70,60,92,79,81,69,26,88,102,125,49,80,98,46,61,53,60,71,43,21	27,17,21,30,18,20,35,10,17,22,37,15,29,17,13,13,16,18,42,109,26	71,81,76,80,147,68,50,48	22,22,16,18,10,9,21,13	1420	75	0.000644055211257	0.0110533685649	0.097,0.179,0.131,0.139,0.188,0.176,0.094,0.121,0.215,0.197,0.151,0.147,0.127,0.233,0.157,0.199,0.149,0.15,0.082,0.02,0.041	0.146,0.163,0.201,0.19,0.437,0.285,0.112,0.163	-0.07
4560	ENSG00000102977	ACD	chr16	-	67658927	67659613	67658927	67659079	67659536	67659613	4560	62,90,107,53,67,102,75,59,80,158,95,61,56,36,60,66,101,73,63,92,21	9,2,7,6,2,3,1,0,1,4,0,5,2,2,3,1,3,2,5,27,4	99,58,51,83,121,51,59,53	0,2,1,0,1,2,2,4	532	75	0.000888507758474	0.0142672817153	0.493,0.864,0.683,0.555,0.825,0.827,0.914,1.0,0.919,0.848,1.0,0.632,0.798,0.717,0.738,0.903,0.826,0.837,0.64,0.324,0.425	1.0,0.803,0.878,1.0,0.945,0.782,0.806,0.651	-0.107
4638	ENSG00000291075	FRG1HP	chr9	+	40992230	40993434	40992230	40992775	40993252	40993434	4638	22,25,42,73,46,30,26,23,56,54,24,34,37,34,46,30,36,74,71,58,33	39,34,32,65,29,41,27,23,35,38,62,20,37,27,13,29,27,43,78,93,25	54,55,53,41,36,18,52,29	22,19,33,17,17,11,16,35	552	75	6.07875839254e-06	0.000246152799361	0.071,0.091,0.151,0.132,0.177,0.09,0.116,0.12,0.179,0.162,0.05,0.188,0.12,0.146,0.325,0.123,0.153,0.19,0.11,0.078,0.152	0.25,0.282,0.179,0.247,0.223,0.182,0.306,0.101	-0.082
4708	ENSG00000168090	COPS6	chr7	+	100090591	100091152	100090591	100090654	100091037	100091152	4708	29,22,23,37,24,22,29,29,17,53,30,19,42,19,26,29,33,23,40,24,10	0,1,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,14,21	22,23,28,37,40,16,15,31	0,0,1,2,0,0,0,0	458	75	0.00243839605076	0.0307939864895	1.0,0.783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.897,1.0,1.0,0.873,0.28,1.0,1.0,1.0,1.0,1.0,0.219,0.072	1.0,1.0,0.821,0.752,1.0,1.0,1.0,1.0	-0.084
4715	ENSG00000166169	POLL	chr10	-	101584601	101584919	101584601	101584720	101584877	101584919	4715	24,49,50,76,47,42,52,28,52,57,32,37,69,51,44,49,52,49,98,69,26	0,0,0,1,2,2,0,1,0,0,0,0,0,1,0,1,1,0,2,2,0	35,28,36,39,61,33,39,48	1,1,1,2,2,1,1,2	232	75	8.06305214307e-05	0.00205731243712	1.0,1.0,1.0,0.961,0.884,0.872,1.0,0.901,1.0,1.0,1.0,1.0,1.0,0.943,1.0,0.941,0.944,1.0,0.941,0.918,1.0	0.919,0.901,0.921,0.863,0.908,0.914,0.927,0.886	0.062
4722	ENSG00000196305	IARS1	chr9	-	92285721	92287910	92285721	92285839	92287790	92287910	4722	270,273,154,636,266,369,143,217,420,184,277,313,426,488,397,400,383,353,623,264,323	2,1,3,4,2,7,3,2,2,1,19,1,6,9,0,7,2,2,6,9,5	364,296,273,246,307,253,319,123	2,0,2,1,2,1,1,4	2026	75	0.00259074612625	0.0321098423231	0.833,0.91,0.655,0.855,0.831,0.661,0.638,0.801,0.886,0.872,0.351,0.921,0.724,0.667,1.0,0.679,0.876,0.867,0.794,0.521,0.705	0.871,1.0,0.835,0.901,0.85,0.904,0.922,0.532	-0.088
4776	ENSG00000168010	ATG16L2	chr11	+	72822477	72824842	72822477	72822543	72822847	72824842	4776	45,35,65,42,57,27,56,34,37,42,60,28,27,18,26,49,38,22,36,16,8	22,11,16,4,8,10,26,10,10,28,24,15,10,5,8,17,15,10,11,26,3	42,26,18,22,53,20,19,77	13,18,14,17,46,13,14,33	379	75	0.0020091835866	0.0267768459624	0.288,0.386,0.446,0.675,0.585,0.348,0.299,0.402,0.423,0.229,0.331,0.27,0.348,0.416,0.391,0.363,0.334,0.303,0.393,0.109,0.345	0.39,0.222,0.203,0.204,0.186,0.233,0.212,0.316	0.12
4800	ENSG00000133392	MYH11	chr16	-	15720838	15721634	15720838	15721051	15721421	15721634	4800	6,6,6,31,13,4,5,3,6,8,11,2,10,8,15,11,3,5,10,24,3	26,50,13,20,68,10,126,20,34,65,109,54,27,10,1,3,53,2,47,31,4	4,10,2,2,8,4,5,25	6,3,3,4,12,0,2,15	445	75	0.00243430485482	0.0307939864895	0.037,0.02,0.072,0.207,0.031,0.063,0.007,0.025,0.029,0.02,0.017,0.006,0.059,0.119,0.717,0.382,0.009,0.296,0.035,0.115,0.112	0.101,0.36,0.101,0.078,0.101,1.0,0.296,0.219	-0.169
4809	ENSG00000142687	KIAA0319L	chr1	-	35441046	35443028	35441046	35441138	35442905	35443028	4809	254,302,227,343,218,360,300,257,194,320,301,221,292,283,266,265,313,225,409,216,122	17,15,11,17,3,31,13,5,14,7,39,11,24,15,5,11,13,16,33,7,6	269,223,299,279,358,208,171,235	7,4,8,6,7,5,10,5	1842	75	0.000348161966518	0.00673562086869	0.378,0.45,0.457,0.451,0.747,0.321,0.484,0.677,0.361,0.651,0.239,0.45,0.331,0.434,0.684,0.495,0.495,0.364,0.335,0.557,0.453	0.61,0.694,0.603,0.654,0.676,0.629,0.41,0.657	-0.149
4848	ENSG00000289731	NA	chr5	+	176119814	176120980	176119814	176120001	176120846	176120980	4848	90,51,35,92,40,94,59,35,62,29,51,61,85,66,84,36,69,92,119,31,54	31,13,9,12,18,24,17,22,19,14,5,12,10,11,21,14,15,15,21,23,21	82,49,107,68,78,86,73,16	35,31,38,55,44,17,18,10	920	75	0.000449410709536	0.00830869855227	0.191,0.242,0.241,0.385,0.153,0.242,0.221,0.115,0.21,0.144,0.454,0.293,0.409,0.328,0.246,0.173,0.273,0.333,0.316,0.099,0.173	0.16,0.114,0.187,0.092,0.126,0.292,0.248,0.115	0.083
4901	ENSG00000055609	KMT2C	chr7	-	152152704	152154146	152152704	152152954	152154009	152154146	4901	93,56,30,161,49,129,64,95,77,43,79,68,107,84,111,87,68,73,122,64,42	34,23,18,59,34,18,24,18,30,29,25,30,32,34,24,35,26,30,73,94,16	76,53,60,35,42,49,57,41	50,41,36,30,32,40,30,27	1130	75	4.42217450658e-07	2.87211619577e-05	0.154,0.139,0.1,0.153,0.087,0.322,0.15,0.259,0.146,0.09,0.173,0.131,0.182,0.141,0.235,0.142,0.148,0.139,0.1,0.043,0.148	0.092,0.079,0.1,0.072,0.08,0.075,0.112,0.092	0.064
4929	ENSG00000115421	PAPOLG	chr2	+	60793970	60795020	60793970	60794191	60794963	60795020	4929	32,33,45,62,58,39,22,44,30,15,9,25,26,29,55,38,52,32,26,51,16	1,2,4,0,2,2,2,6,1,4,0,0,0,0,3,1,1,0,1,5,1	32,52,37,17,20,29,27,14	1,2,0,0,0,1,1,1	847	75	1.17949161288e-05	0.000427701917612	0.739,0.594,0.499,1.0,0.72,0.633,0.493,0.394,0.727,0.249,1.0,1.0,1.0,1.0,0.619,0.771,0.822,1.0,0.697,0.475,0.586	0.739,0.697,1.0,1.0,1.0,0.72,0.705,0.554	-0.087
4955	ENSG00000179335	CLK3	chr15	+	74622119	74622560	74622119	74622216	74622493	74622560	4955	16,44,56,55,46,28,24,33,36,65,51,24,40,39,30,24,39,22,47,34,25	33,29,29,40,23,30,37,21,27,40,56,14,37,22,18,30,17,12,35,51,9	50,74,46,61,92,30,38,43	25,14,19,15,41,23,9,26	352	75	3.19067413586e-05	0.000961238635749	0.094,0.244,0.292,0.227,0.299,0.166,0.121,0.251,0.221,0.257,0.163,0.268,0.187,0.274,0.262,0.146,0.328,0.281,0.222,0.124,0.372	0.299,0.53,0.34,0.464,0.323,0.217,0.474,0.261	-0.135
4982	ENSG00000144061	NPHP1	chr2	-	110178422	110179684	110178422	110178547	110179623	110179684	4982	31,19,26,53,20,26,13,20,25,11,11,16,21,31,22,22,27,17,29,11,13	7,5,5,28,15,6,4,8,12,8,8,4,8,16,7,8,8,7,22,27,13	24,29,14,7,15,17,10,5	13,12,12,18,14,5,12,9	1151	75	0.00287624830809	0.0346605247922	0.224,0.198,0.253,0.11,0.08,0.22,0.175,0.14,0.12,0.082,0.082,0.207,0.146,0.112,0.17,0.152,0.18,0.137,0.079,0.026,0.061	0.107,0.136,0.071,0.025,0.065,0.181,0.052,0.035	0.057
4991	ENSG00000165233	CARD19	chr9	+	93110567	93112289	93110567	93110721	93112217	93112289	4991	179,258,254,306,248,251,229,173,172,353,313,140,280,201,187,172,284,152,313,164,62	7,9,6,26,7,5,15,7,8,6,21,6,8,4,1,6,9,2,29,38,7	155,225,221,164,339,141,152,245	4,0,7,1,6,2,7,6	1571	75	0.00236496812813	0.0301714428795	0.55,0.578,0.669,0.36,0.628,0.706,0.422,0.541,0.507,0.737,0.416,0.527,0.626,0.706,0.899,0.578,0.601,0.784,0.34,0.171,0.297	0.649,1.0,0.601,0.887,0.73,0.771,0.509,0.661	-0.172
5028	ENSG00000213928	IRF9	chr14	+	24162143	24163149	24162143	24162280	24162965	24163149	5028	20,49,50,66,42,31,42,17,30,84,152,34,41,29,26,34,47,21,80,67,21	0,2,1,3,0,0,1,1,2,1,4,0,2,0,1,3,0,3,4,8,1	31,32,8,25,56,18,21,55	0,1,0,0,2,0,0,2	760	75	9.61925922249e-08	7.5757347042e-06	1.0,0.707,0.831,0.685,1.0,1.0,0.806,0.627,0.597,0.892,0.789,1.0,0.669,1.0,0.72,0.528,1.0,0.409,0.664,0.452,0.675	1.0,0.759,1.0,1.0,0.734,1.0,1.0,0.731	-0.139
5041	ENSG00000213928	IRF9	chr14	+	24163377	24165962	24163377	24164955	24165846	24165962	5041	86,114,105,190,97,89,95,62,70,241,335,82,121,96,97,119,145,96,151,95,32	12,21,17,30,16,12,20,11,14,41,110,3,22,15,14,8,19,19,74,71,16	82,92,43,39,93,35,70,132	20,33,16,11,23,14,20,47	966	75	0.000472965596658	0.00861676119813	0.357,0.297,0.324,0.33,0.32,0.365,0.269,0.304,0.28,0.313,0.191,0.68,0.299,0.332,0.35,0.536,0.372,0.282,0.137,0.094,0.134	0.241,0.178,0.173,0.216,0.239,0.163,0.214,0.179	0.112
