ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
32544	ENSG00000008277	ADAM22	chr7	+	87978335	87978412	87934755	87935186	88075625	88075692	32544	103,97,78	1,0,13	73,76,43	0,0,0	226	149	0.000175046980344	0.0198089148222	0.985,1.0,0.798	1.0,1.0,1.0	-0.072
32853	ENSG00000291113	NA	chr5	+	177950308	177950565	177939506	177939766	177951716	177951824	32853	4,6,3	1,0,0	6,9,4	5,3,2	406	149	1.51318723298e-05	0.00403612991092	0.595,1.0,1.0	0.306,0.524,0.423	0.447
32966	ENSG00000148985	PGAP2	chr11	+	3811249	3811424	3808289	3808315	3822908	3822993	32966	57,104,56	1,6,9	59,68,51	0,0,0	324	149	1.47273380646e-06	0.000898831907513	0.963,0.889,0.741	1.0,1.0,1.0	-0.136
33036	ENSG00000087460	GNAS	chr20	+	58898940	58899162	58895611	58895684	58903530	58903585	33036	10145,12213,10375	1238,1250,1094	10000,10185,9792	1638,1407,1466	371	149	0.000214681550026	0.0223809555943	0.767,0.797,0.792	0.71,0.744,0.728	0.058
33609	ENSG00000269293	ZSCAN16-AS1	chr6	-	28120512	28120676	28115752	28116451	28123083	28123208	33609	20,12,10	14,14,11	25,25,16	7,8,3	313	149	0.00035171747047	0.0302986930793	0.405,0.29,0.302	0.63,0.598,0.717	-0.316
33612	ENSG00000269293	ZSCAN16-AS1	chr6	-	28120517	28120676	28115836	28116451	28123083	28123211	33612	12,6,10	14,14,11	15,25,12	7,8,3	308	149	0.000184075863161	0.0203572301174	0.293,0.172,0.305	0.509,0.602,0.659	-0.333
33621	ENSG00000269293	ZSCAN16-AS1	chr6	-	28123083	28123208	28062919	28063018	28136744	28136804	33621	8,6,2	0,0,0	0,0,1	2,2,0	274	149	8.36232503243e-08	0.000128767819529	1.0,1.0,1.0	0.0,0.0,1.0	0.667
34001	ENSG00000166444	DENND2B	chr11	-	8712550	8712735	8707776	8707854	8714609	8714706	34001	45,42,40	10,0,0	71,46,48	0,0,0	334	149	0.000271097750295	0.0258113443979	0.667,1.0,1.0	1.0,1.0,1.0	-0.111
34005	ENSG00000166444	DENND2B	chr11	-	8713997	8714042	8707776	8707854	8714609	8714706	34005	33,30,27	10,0,0	62,34,36	0,0,0	194	149	0.000293457444062	0.0270809628915	0.717,1.0,1.0	1.0,1.0,1.0	-0.094
34173	ENSG00000291178	NA	chr7	-	100325690	100325868	100283491	100283798	100328835	100329019	34173	23,15,14	2,3,6	14,22,16	0,0,0	327	149	1.29742032673e-07	0.000170504706486	0.84,0.695,0.515	1.0,1.0,1.0	-0.317
34711	ENSG00000196313	POM121	chr7	+	72940816	72940993	72940413	72940516	72941836	72943522	34711	307,276,238	6,3,4	239,262,285	4,21,11	326	149	0.000534949941439	0.0390567689807	0.959,0.977,0.965	0.965,0.851,0.922	0.054
34940	ENSG00000106976	DNM1	chr9	+	128231985	128232124	128222792	128222860	128234020	128234107	34940	5,3,3	10,14,2	12,4,10	2,1,5	288	149	0.00030154440479	0.0275817824958	0.206,0.1,0.437	0.756,0.674,0.509	-0.399
35056	ENSG00000082397	EPB41L3	chr18	-	5395066	5395147	5394676	5394793	5395608	5395707	35056	707,1070,796	39,66,54	1091,480,637	28,11,13	230	149	1.69821385843e-08	4.2065365228e-05	0.922,0.913,0.905	0.962,0.966,0.969	-0.052
35121	ENSG00000291101	NA	chr19	+	12234712	12234824	12194997	12195143	12237089	12238645	35121	85,72,60	17,5,4	4,4,3	6,9,2	261	149	8.05316483499e-08	0.000126079648381	0.741,0.892,0.895	0.276,0.202,0.461	0.53
35204	ENSG00000171103	TRMT61B	chr2	-	28865016	28865119	28861117	28861308	28869578	28870295	35204	168,160,116	25,22,27	187,169,116	10,13,13	252	149	0.000428472808214	0.0340289059591	0.799,0.811,0.718	0.917,0.885,0.841	-0.105
35280	ENSG00000141696	P3H4	chr17	-	41803286	41803431	41801946	41802979	41806795	41806848	35280	928,934,694	75,69,45	873,858,668	81,87,107	294	149	0.000714653825547	0.0471289125845	0.862,0.873,0.887	0.845,0.833,0.76	0.061
35561	ENSG00000138942	RNF185	chr22	+	31192683	31192702	31160182	31160303	31201497	31201615	35561	2,0,2	5,3,4	10,8,1	3,1,0	168	149	8.43692323482e-06	0.00283926910274	0.262,0.0,0.307	0.747,0.876,1.0	-0.685
35569	ENSG00000138942	RNF185	chr22	+	31195468	31195581	31187046	31187270	31201497	31201615	35569	2,7,6	0,3,0	1,0,0	0,3,1	262	149	8.40983159645e-06	0.00283926910274	1.0,0.57,1.0	1.0,0.0,0.0	0.523
35697	ENSG00000171497	PPID	chr4	-	158715561	158715668	158713118	158713260	158717011	158717055	35697	27,45,28	0,2,1	29,23,29	7,5,4	256	149	2.92372591558e-05	0.00633449320119	1.0,0.929,0.942	0.707,0.728,0.808	0.209
35747	ENSG00000133030	MPRIP	chr17	+	17180606	17180669	17180002	17180088	17184822	17185560	35747	177,159,139	892,888,713	294,271,219	748,852,696	212	149	2.30327583672e-08	5.11961347495e-05	0.122,0.112,0.121	0.216,0.183,0.181	-0.075
35874	ENSG00000254109	RBPMS-AS1	chr8	-	30383127	30383362	30381634	30382615	30383543	30383697	35874	4,3,6	0,1,1	5,2,0	3,1,3	384	149	0.000132656808103	0.0165368607589	1.0,0.538,0.7	0.393,0.437,0.0	0.469
35899	ENSG00000133115	STOML3	chr13	-	38976539	38976612	38972511	38972594	38976693	38976797	35899	39,36,17	3,2,4	46,16,13	0,1,0	222	149	0.000567258764289	0.0404639341121	0.897,0.924,0.74	1.0,0.915,1.0	-0.118
35940	ENSG00000151689	INPP1	chr2	+	190348887	190349031	190344163	190344218	190360038	190360131	35940	8,4,4	5,5,5	7,14,11	0,0,1	293	149	2.09542272422e-09	9.67349214197e-06	0.449,0.289,0.289	1.0,1.0,0.848	-0.607
36113	ENSG00000047578	KATNIP	chr16	+	27618424	27618501	27573900	27573956	27628660	27628830	36113	107,135,116	3,2,0	119,128,104	10,6,5	226	149	0.000220302587129	0.0225973349548	0.959,0.978,1.0	0.887,0.934,0.932	0.061
36146	ENSG00000136002	ARHGEF4	chr2	+	131027944	131028084	130946508	130946635	131038852	131039032	36146	32,62,40	2,0,11	19,52,36	0,0,0	289	149	1.99714385596e-05	0.00487885714055	0.892,1.0,0.652	1.0,1.0,1.0	-0.152
36217	ENSG00000284707	NA	chr7	-	97872350	97872449	97868907	97869179	97928081	97928317	36217	22,14,11	2,5,1	11,21,12	0,1,0	248	149	0.000111652467129	0.0147485290824	0.869,0.627,0.869	1.0,0.927,1.0	-0.187
36237	ENSG00000284707	NA	chr7	-	97913012	97913104	97908794	97909011	97928081	97928317	36237	0,5,7	3,4,3	4,2,3	1,0,0	241	149	8.55699692959e-06	0.00286361969925	0.0,0.436,0.591	0.712,1.0,1.0	-0.562
36376	ENSG00000228624	HDAC2-AS2	chr6	+	114437968	114438066	114406642	114406668	114448966	114449031	36376	0,2,0	5,1,6	8,8,1	5,5,4	247	149	0.000522456901917	0.0385332313154	0.0,0.547,0.0	0.491,0.491,0.131	-0.189
36726	ENSG00000181513	ACBD4	chr17	+	45133030	45133201	45132604	45132663	45135340	45135592	36726	4,1,6	0,9,3	0,0,1	9,10,3	320	149	0.000142262134858	0.0172945992885	1.0,0.049,0.482	0.0,0.0,0.134	0.466
36891	ENSG00000101745	ANKRD12	chr18	+	9204475	9204544	9195550	9195698	9208656	9208803	36891	135,118,84	11,6,14	95,95,114	27,24,17	218	149	0.00045272661038	0.0351337315141	0.893,0.931,0.804	0.706,0.73,0.821	0.124
37204	ENSG00000290727	ALMS1P1	chr2	+	73684960	73685086	73674841	73674905	73694716	73697509	37204	3,3,2	8,4,15	11,13,8	7,5,4	275	149	4.15024992245e-05	0.00797776637551	0.169,0.289,0.067	0.46,0.585,0.52	-0.347
37432	ENSG00000226419	SLC16A1-AS1	chr1	+	112957558	112957722	112956647	112956956	112960476	112960575	37432	6,9,9	13,3,5	0,3,2	15,10,9	313	149	4.68450733578e-05	0.00861501975353	0.18,0.588,0.461	0.0,0.125,0.096	0.336
37523	ENSG00000144468	RHBDD1	chr2	+	226837547	226837770	226836055	226836087	226838072	226838154	37523	12,14,15	0,2,0	19,23,20	3,5,4	372	149	0.000305802651355	0.0278244075212	1.0,0.737,1.0	0.717,0.648,0.667	0.235
37577	ENSG00000077942	FBLN1	chr22	+	45533062	45533164	45527846	45528009	45541228	45541372	37577	0,0,2	1,3,1	8,1,6	2,2,0	251	149	0.000155549663732	0.018388462316	0.0,0.0,0.543	0.704,0.229,1.0	-0.463
37868	ENSG00000092445	TYRO3	chr15	+	41565025	41565141	41562547	41562718	41568216	41568362	37868	3,11,16	0,0,0	11,4,1	7,1,0	265	149	1.91242255839e-05	0.00476235538977	1.0,1.0,1.0	0.469,0.692,1.0	0.28
37989	ENSG00000139410	SDSL	chr12	+	113427961	113428156	113422379	113422477	113434133	113434222	37989	126,151,100	0,1,0	145,110,105	6,12,1	344	149	1.09557674488e-06	0.000738767505163	1.0,0.985,1.0	0.913,0.799,0.978	0.098
38146	ENSG00000159214	CCDC24	chr1	+	43991846	43992387	43991665	43991746	43992522	43992639	38146	111,120,63	0,4,4	96,130,89	0,0,0	690	149	0.000669004234192	0.0452307658042	1.0,0.866,0.773	1.0,1.0,1.0	-0.12
38148	ENSG00000159214	CCDC24	chr1	+	43992152	43992387	43991612	43991746	43992522	43992639	38148	58,67,32	0,4,4	37,70,50	0,0,0	384	149	0.000625555768761	0.0432183182176	1.0,0.867,0.756	1.0,1.0,1.0	-0.126
38152	ENSG00000159214	CCDC24	chr1	+	43992152	43992387	43991846	43992004	43993886	43993964	38152	33,41,24	0,0,1	25,31,18	2,2,3	384	149	0.000420221555835	0.0335809807267	1.0,1.0,0.903	0.829,0.857,0.7	0.172
38154	ENSG00000159214	CCDC24	chr1	+	43992211	43992387	43991598	43991746	43992522	43992639	38154	41,44,20	0,4,4	28,57,33	0,0,0	325	149	0.000241124717669	0.0238663098094	1.0,0.835,0.696	1.0,1.0,1.0	-0.156
38171	ENSG00000159214	CCDC24	chr1	+	43992522	43992639	43991846	43992004	43993886	43993964	38171	13,24,12	0,0,1	11,10,15	2,2,3	266	149	0.000154398528075	0.0183124994665	1.0,1.0,0.87	0.755,0.737,0.737	0.214
38177	ENSG00000159214	CCDC24	chr1	+	43995107	43995162	43993803	43993964	43995600	43995670	38177	132,102,80	8,4,7	96,135,80	1,2,1	204	149	0.000167378792012	0.0192860043081	0.923,0.949,0.893	0.986,0.98,0.983	-0.061
38524	ENSG00000074266	EED	chr11	+	86264171	86264263	86256386	86256512	86276979	86277138	38524	20,11,13	0,0,0	19,8,11	8,2,0	241	149	6.89688919886e-06	0.00252385492283	1.0,1.0,1.0	0.595,0.712,1.0	0.231
38621	ENSG00000164087	POC1A	chr3	-	52122378	52122477	52096568	52096712	52125112	52125181	38621	173,274,179	13,37,23	266,234,177	14,13,8	248	149	0.00020343551675	0.0216985430937	0.889,0.816,0.824	0.919,0.915,0.93	-0.078
38859	ENSG00000229153	EPHA1-AS1	chr7	+	143518281	143518396	143415067	143415199	143518930	143519089	38859	2,0,0	10,3,3	2,3,3	1,2,0	264	149	8.89694855777e-06	0.00292839727456	0.101,0.0,0.0	0.53,0.458,1.0	-0.629
38860	ENSG00000229153	EPHA1-AS1	chr7	+	143518281	143518517	143415067	143415199	143518930	143519092	38860	2,1,0	10,3,3	3,3,8	1,2,0	385	149	1.27063133625e-05	0.00365032943145	0.072,0.114,0.0	0.537,0.367,1.0	-0.573
38953	ENSG00000137812	KNL1	chr15	+	40611483	40611511	40610244	40610297	40615340	40615378	38953	13,7,7	0,0,0	15,17,18	4,0,4	177	149	0.000171711668007	0.0196225168756	1.0,1.0,1.0	0.759,1.0,0.791	0.15
38980	ENSG00000167524	RSKR	chr17	-	28611142	28611253	28604949	28605215	28611767	28611795	38980	8,4,6	14,7,19	0,0,1	5,16,17	260	149	5.43502282402e-07	0.00045726066089	0.247,0.247,0.153	0.0,0.0,0.033	0.205
39046	ENSG00000291027	UBE2Q2P1	chr15	-	84569504	84569654	84553759	84555070	84570598	84570643	39046	108,95,65	4,12,2	63,92,81	0,1,1	299	149	1.50797427703e-05	0.00402819306765	0.931,0.798,0.942	1.0,0.979,0.976	-0.095
39052	ENSG00000291027	UBE2Q2P1	chr15	-	84569504	84569679	84554910	84555070	84570598	84570643	39052	96,103,58	4,12,2	64,87,77	0,1,1	324	149	1.06998805468e-05	0.00336202197781	0.917,0.798,0.93	1.0,0.976,0.973	-0.101
39057	ENSG00000291027	UBE2Q2P1	chr15	-	84569504	84569683	84554627	84555070	84570598	84570643	39057	108,114,68	4,12,2	68,88,87	0,1,1	328	149	1.69828133711e-05	0.00438685318188	0.925,0.812,0.939	1.0,0.976,0.975	-0.092
39108	ENSG00000197275	RAD54B	chr8	-	94458267	94458436	94411120	94411315	94467404	94467555	39108	168,233,178	0,1,3	273,225,168	8,10,6	318	149	2.79935458963e-05	0.00613890619221	1.0,0.991,0.965	0.941,0.913,0.929	0.058
39219	ENSG00000213199	ASIC3	chr7	+	151050105	151050256	151048291	151049419	151050480	151050608	39219	27,13,24	2,5,0	15,22,23	0,0,0	300	149	0.000593103816075	0.0416312632973	0.87,0.564,1.0	1.0,1.0,1.0	-0.189
39501	ENSG00000108344	PSMD3	chr17	+	39995423	39995527	39994953	39995068	39997329	39997380	39501	6,11,5	0,2,0	7,6,15	1,2,7	253	149	0.000531377733235	0.0388905858638	1.0,0.764,1.0	0.805,0.639,0.558	0.254
39536	ENSG00000142453	CARM1	chr19	+	10913876	10914054	10909102	10909207	10919594	10919680	39536	157,154,152	1,1,2	132,167,118	6,10,4	327	149	3.10840211094e-05	0.00662303007408	0.986,0.986,0.972	0.909,0.884,0.931	0.073
39551	ENSG00000250722	SELENOP	chr5	-	42804655	42804773	42799879	42801331	42811835	42811892	39551	81,53,52	0,0,0	79,50,40	4,5,1	267	149	0.000178879653655	0.0199789264783	1.0,1.0,1.0	0.917,0.848,0.957	0.093
39926	ENSG00000090905	TNRC6A	chr16	+	24730252	24730300	24729650	24729846	24776932	24777027	39926	222,155,172	13,4,2	218,223,240	10,20,26	197	149	0.000602892864316	0.0421868013875	0.928,0.967,0.985	0.943,0.894,0.875	0.056
39935	ENSG00000090905	TNRC6A	chr16	+	24758338	24758360	24729650	24729846	24776932	24777358	39935	67,52,64	13,4,2	63,62,37	10,20,26	171	149	0.000532274590686	0.0389245792571	0.818,0.919,0.965	0.846,0.73,0.554	0.191
39938	ENSG00000090905	TNRC6A	chr16	+	24758338	24758360	24730252	24730300	24789231	24791817	39938	2,3,3	2,3,3	0,0,0	3,4,8	171	149	6.21447724058e-07	0.000501736827725	0.466,0.466,0.466	0.0,0.0,0.0	0.466
39964	ENSG00000109794	FAM149A	chr4	+	186107463	186107735	186105457	186105642	186149172	186149283	39964	5,0,0	27,47,26	15,14,2	34,33,41	421	149	7.0504810048e-06	0.00255410412786	0.062,0.0,0.0	0.135,0.131,0.017	-0.074
40260	ENSG00000287243	THCAT155	chr12	-	3489928	3490241	3485582	3489602	3491163	3491394	40260	8,3,6	0,0,0	10,1,1	4,3,3	462	149	3.77475828373e-13	6.79618805678e-09	1.0,1.0,1.0	0.446,0.097,0.097	0.787
40267	ENSG00000111832	RWDD1	chr6	+	116572857	116572985	116572421	116572478	116580294	116580360	40267	7,8,5	3,8,2	10,6,10	3,0,0	277	149	0.000537186785151	0.0391565669469	0.557,0.35,0.574	0.642,1.0,1.0	-0.387
40407	ENSG00000162804	SNED1	chr2	+	241073265	241073364	241071795	241071878	241081676	241081793	40407	7,18,1	2,5,4	0,0,1	4,3,0	248	149	0.000411281616481	0.0330907339185	0.678,0.684,0.131	0.0,0.0,1.0	0.164
40477	ENSG00000103066	PLA2G15	chr16	+	68255705	68255990	68255281	68255380	68259145	68259252	40477	258,214,174	4,7,3	302,234,225	0,1,0	434	149	0.000139128519367	0.0170632502639	0.957,0.913,0.952	1.0,0.988,1.0	-0.055
40499	ENSG00000145332	KLHL8	chr4	-	87185250	87185571	87183202	87183389	87195323	87195690	40499	152,161,109	79,90,68	150,153,123	50,46,45	470	149	0.000388884033747	0.0321173615082	0.379,0.362,0.337	0.487,0.513,0.464	-0.129
40500	ENSG00000145332	KLHL8	chr4	-	87185250	87185799	87183202	87183389	87195323	87195690	40500	336,316,226	79,90,68	326,343,279	50,46,45	698	149	2.02651217829e-05	0.00491062358164	0.476,0.428,0.415	0.582,0.614,0.57	-0.149
40520	ENSG00000142330	CAPN10	chr2	+	240596680	240596942	240595933	240596521	240597887	240598087	40520	629,639,474	29,21,27	617,526,608	15,15,7	411	149	0.000342211283286	0.0297789976204	0.887,0.917,0.864	0.937,0.927,0.969	-0.055
40521	ENSG00000142330	CAPN10	chr2	+	240596849	240596942	240596318	240596521	240597887	240598087	40521	164,126,109	29,21,27	151,137,166	15,15,7	242	149	8.50916503734e-05	0.012318524182	0.777,0.787,0.713	0.861,0.849,0.936	-0.123
40689	ENSG00000197748	CFAP43	chr10	-	104146262	104146349	104145475	104145564	104147890	104147998	40689	8,9,2	3,2,1	2,3,2	0,0,0	236	149	0.000115095259404	0.0150487260631	0.627,0.74,0.558	1.0,1.0,1.0	-0.358
40696	ENSG00000197748	CFAP43	chr10	-	104212006	104212157	104207664	104207824	104214258	104214426	40696	15,20,12	6,9,1	26,18,10	0,0,2	300	149	2.56066178799e-05	0.00579275354331	0.554,0.525,0.856	1.0,1.0,0.713	-0.259
40698	ENSG00000197748	CFAP43	chr10	-	104225460	104225557	104214258	104214426	104232181	104232305	40698	9,5,1	2,5,0	11,2,8	1,0,0	246	149	0.000220042684431	0.0225973349548	0.732,0.377,1.0	0.869,1.0,1.0	-0.253
40699	ENSG00000197748	CFAP43	chr10	-	104230589	104230843	104214258	104214426	104232181	104232305	40699	17,28,19	2,5,0	20,7,8	1,0,0	403	149	0.000200075049109	0.0215443253988	0.759,0.674,1.0	0.881,1.0,1.0	-0.149
40846	ENSG00000126246	IGFLR1	chr19	-	35739709	35739769	35739214	35739626	35741023	35741223	40846	7,12,7	0,0,1	3,4,8	1,7,1	209	149	2.49438673982e-05	0.00572827642599	1.0,1.0,0.833	0.681,0.289,0.851	0.337
40849	ENSG00000126246	IGFLR1	chr19	-	35739709	35740088	35738800	35739626	35741023	35741223	40849	45,61,39	0,0,1	43,32,52	1,7,1	528	149	0.00014572534746	0.0176086098877	1.0,1.0,0.917	0.924,0.563,0.936	0.165
40850	ENSG00000126246	IGFLR1	chr19	-	35740379	35740564	35738800	35739626	35741023	35741223	40850	22,41,40	0,0,1	52,39,18	1,7,1	334	149	0.000175922036288	0.0198331441324	1.0,1.0,0.947	0.959,0.713,0.889	0.129
40940	ENSG00000100376	FAM118A	chr22	+	45322041	45322215	45318790	45318960	45322370	45322383	40940	10,10,6	1,0,0	10,12,15	4,5,2	323	149	1.30368974569e-05	0.00370806023512	0.822,1.0,1.0	0.536,0.525,0.776	0.328
41021	ENSG00000139220	PPFIA2	chr12	-	81283009	81283039	81281256	81281450	81294834	81295035	41021	32,15,25	3,3,1	6,17,19	4,7,8	179	149	0.000409143703254	0.03301813526	0.899,0.806,0.954	0.555,0.669,0.664	0.257
41123	ENSG00000215386	MIR99AHG	chr21	+	16309568	16309765	16231055	16231115	16487489	16487538	41123	4,9,11	10,20,17	2,0,2	26,28,19	346	149	2.89872344128e-07	0.000298225636879	0.147,0.162,0.218	0.032,0.0,0.043	0.151
41212	ENSG00000008226	DLEC1	chr3	+	38085273	38085447	38084157	38084245	38086240	38086377	41212	3,2,0	3,0,3	8,3,6	0,0,2	323	149	0.000277131863117	0.0261849816034	0.316,1.0,0.0	1.0,1.0,0.581	-0.422
41439	ENSG00000151468	CCDC3	chr10	-	13099083	13099309	13098524	13098602	13099505	13099652	41439	5,2,4	17,3,6	16,5,13	6,5,3	375	149	0.000554985064901	0.039936521199	0.105,0.209,0.209	0.514,0.284,0.633	-0.303
41551	ENSG00000158089	GALNT14	chr2	-	30942200	30942304	30932067	30932194	30955617	30955684	41551	61,26,26	6,0,0	11,35,19	3,9,5	253	149	0.000215191778889	0.022421165189	0.857,1.0,1.0	0.683,0.696,0.691	0.262
41557	ENSG00000158089	GALNT14	chr2	-	30945782	30945870	30932067	30932194	30955911	30955977	41557	0,4,1	2,3,0	1,6,1	1,0,0	237	149	0.000522873558944	0.0385344757155	0.0,0.456,1.0	0.386,1.0,1.0	-0.31
41593	ENSG00000088256	GNA11	chr19	+	3113329	3113484	3094648	3094787	3118923	3119053	41593	20,18,21	3,5,1	18,23,20	0,2,0	304	149	0.00046177420013	0.0356667577495	0.766,0.638,0.911	1.0,0.849,1.0	-0.178
41751	ENSG00000250067	YJEFN3	chr19	+	19529363	19529513	19528910	19528991	19532631	19532740	41751	8,23,6	2,5,1	11,14,5	0,0,0	299	149	7.56419173797e-06	0.00266206000974	0.666,0.696,0.749	1.0,1.0,1.0	-0.296
41816	ENSG00000293497	NA	chr14	-	34954858	34954954	34927507	34928202	34963928	34964040	41816	0,0,2	2,3,0	6,3,2	0,0,0	245	149	3.58023260816e-07	0.000342371126934	0.0,0.0,1.0	1.0,1.0,1.0	-0.667
41819	ENSG00000293497	NA	chr14	-	34954858	34954954	34934016	34934131	34963928	34964040	41819	0,1,2	2,4,0	6,2,2	1,0,1	245	149	7.92671476721e-05	0.0118269907307	0.0,0.132,1.0	0.785,1.0,0.549	-0.401
42180	ENSG00000247828	TMEM161B-DT	chr5	+	88410072	88410194	88269467	88270585	88436272	88436669	42180	755,315,226	17,11,12	107,548,251	17,26,22	271	149	0.000114168493257	0.014981951918	0.961,0.94,0.912	0.776,0.921,0.863	0.084
42242	ENSG00000143147	GPR161	chr1	-	168114455	168114549	168096507	168097232	168137389	168137573	42242	0,1,4	14,5,3	3,2,7	1,0,2	243	149	2.95234075336e-05	0.0063582330892	0.0,0.109,0.45	0.648,1.0,0.682	-0.59
42264	ENSG00000143147	GPR161	chr1	-	168134905	168135036	168090563	168090668	168137164	168137667	42264	3,3,2	2,4,0	2,8,13	0,0,0	280	149	4.71320432187e-05	0.00861501975353	0.444,0.285,1.0	1.0,1.0,1.0	-0.424
42537	ENSG00000223546	LINC00630	chrX	+	102770351	102770420	102769146	102769341	102839800	102839818	42537	25,25,20	11,8,7	22,36,29	0,4,3	218	149	8.65852831553e-05	0.0124712593081	0.608,0.681,0.661	1.0,0.86,0.869	-0.26
42550	ENSG00000223546	LINC00630	chrX	+	102816991	102817082	102770351	102770420	102839800	102839863	42550	15,19,19	1,0,0	17,27,23	4,2,2	240	149	0.000629856686613	0.0434321284672	0.903,1.0,1.0	0.725,0.893,0.877	0.136
42555	ENSG00000223546	LINC00630	chrX	+	102826734	102826804	102825992	102826169	102826968	102827144	42555	0,8,3	22,13,9	0,0,1	10,9,13	219	149	0.000205529430275	0.021895937997	0.0,0.295,0.185	0.0,0.0,0.05	0.143
42558	ENSG00000223546	LINC00630	chrX	+	102826968	102827144	102769146	102769341	102839800	102839863	42558	51,44,48	11,8,7	46,60,38	0,4,3	325	149	0.000414958150831	0.0332933646836	0.68,0.716,0.759	1.0,0.873,0.853	-0.19
42560	ENSG00000223546	LINC00630	chrX	+	102826968	102827144	102769146	102769341	102865041	102865152	42560	25,30,24	2,6,0	24,35,19	0,1,0	325	149	0.000318796234396	0.028484878625	0.851,0.696,1.0	1.0,0.941,1.0	-0.131
42587	ENSG00000223546	LINC00630	chrX	+	102839800	102839863	102769162	102769341	102865041	102865152	42587	9,3,4	2,6,0	2,5,3	0,1,0	212	149	0.000375915624024	0.0315676197277	0.76,0.26,1.0	1.0,0.778,1.0	-0.253
42593	ENSG00000223546	LINC00630	chrX	+	102839800	102839972	102769207	102769341	102865041	102865152	42593	19,18,12	2,6,0	1,18,14	0,1,0	321	149	0.000362295411604	0.0308935567982	0.815,0.582,1.0	1.0,0.893,1.0	-0.165
42641	ENSG00000168255	POLR2J3	chr7	-	102545302	102545420	102544705	102544776	102566581	102566736	42641	5,0,0	3,1,3	4,1,4	0,1,1	267	149	0.00010364462251	0.0140409998274	0.482,0.0,0.0	1.0,0.358,0.691	-0.522
42704	ENSG00000100983	GSS	chr20	-	34942487	34942627	34936942	34937023	34945952	34946098	42704	4,5,11	0,1,0	12,3,8	0,3,3	289	149	0.000782427035741	0.0498127690226	1.0,0.721,1.0	1.0,0.34,0.579	0.267
42731	ENSG00000163517	HDAC11	chr3	+	13498512	13498555	13483463	13483564	13504093	13504113	42731	1,0,2	7,12,3	3,9,3	5,8,7	192	149	0.000695821673008	0.0463305552786	0.1,0.0,0.341	0.318,0.466,0.25	-0.198
42789	ENSG00000234492	RPL34-DT	chr4	-	108617126	108617388	108608522	108608650	108620307	108620510	42789	2,14,9	3,2,3	7,5,18	0,0,0	411	149	3.61992450459e-08	7.24157852867e-05	0.195,0.717,0.521	1.0,1.0,1.0	-0.522
42809	ENSG00000170324	FRMPD2	chr10	-	48244783	48244849	48242045	48242352	48249020	48249178	42809	3,2,1	7,1,4	2,4,6	2,0,0	215	149	4.53628169883e-05	0.00839389276364	0.229,0.581,0.148	0.409,1.0,1.0	-0.484
42963	ENSG00000046651	OFD1	chrX	+	13736477	13736545	13735263	13735346	13736655	13736678	42963	53,53,25	0,1,0	54,34,29	2,6,1	217	149	0.000772040508883	0.04948055778	1.0,0.973,1.0	0.949,0.796,0.952	0.092
43005	ENSG00000105963	ADAP1	chr7	-	900101	900164	899418	899490	904125	904272	43005	81,64,66	0,1,0	75,72,67	5,2,4	212	149	0.000765662188721	0.0492364928387	1.0,0.978,1.0	0.913,0.962,0.922	0.06
43006	ENSG00000105963	ADAP1	chr7	-	900532	900613	899418	899490	904125	904272	43006	7,1,4	0,1,0	1,2,3	5,2,4	230	149	1.25932183348e-06	0.000818527367745	1.0,0.393,1.0	0.115,0.393,0.327	0.519
43139	ENSG00000198780	FAM169A	chr5	-	74834425	74834597	74813839	74814019	74838964	74839050	43139	290,233,181	57,23,30	204,220,237	11,23,13	321	149	0.00020156856902	0.0215790894728	0.703,0.825,0.737	0.896,0.816,0.894	-0.114
43365	ENSG00000145012	LPP	chr3	+	188208199	188208318	188153941	188154021	188341662	188341719	43365	3,4,3	0,0,2	0,1,2	6,4,5	268	149	3.47155362013e-07	0.000334240068679	1.0,1.0,0.455	0.0,0.122,0.182	0.717
